question;questionText;type
urn:LCQuAD:id:170;Count the number of people who graduated from universities affiliated with the NCAA.;Number
urn:LCQuAD:id:2210;How many characters were made by Paul Dini?;Number
urn:LCQuAD:id:2567;How many molluscas are there whose families are Buccinidae and Buccinoidea?;Number
urn:LCQuAD:id:3119;Give me a count of airlines whose hub airport is Los Angeles International Airport?;Number
urn:LCQuAD:id:1932;How many awards have screenwriters won?;Number
urn:LCQuAD:id:564;How many owners are there of things located in Alabama?;Number
urn:LCQuAD:id:1471;How many companies were founded in Denton, texas?;Number
urn:LCQuAD:id:620;How many ;Number
urn:LCQuAD:id:648;In how many countries do the rivers start which end at the Caspian Sea?;Number
urn:LCQuAD:id:1123;Give the total number of places to which airlines go, who also go to Glasgow?;Number
urn:LCQuAD:id:2547;Count number of people who follow a religion which has an important office in Gold Base ?;Number
urn:LCQuAD:id:1717;How many basketball players studied in the Midland College?;Number
urn:LCQuAD:id:4895;How many game series exist for iOS?;Number
urn:LCQuAD:id:1514;In how many different places were the people born who are members of National Museum of Racing and Hall of Fame?;Number
urn:LCQuAD:id:1106;How many players participated in the 2004-05 FC Barcelona season?;Number
urn:LCQuAD:id:2663;How many artists are signed up with Celluloid Records?;Number
urn:LCQuAD:id:208;From how many coutries do companies come, which are headquartered in the Klang Valley?;Number
urn:LCQuAD:id:990;How many local authorities manage mixed gender schools?;Number
urn:LCQuAD:id:1894;How many services are there of the companies whose services is Web hosting service ?;Number
urn:LCQuAD:id:2470;How many organizations work for Environmentalism?;Number
urn:LCQuAD:id:507;How many more teams have rented the stadium used by Raptors 905?;Number
urn:LCQuAD:id:183;Count the wars in which people awarded with the Croix de guerre fought.;Number
urn:LCQuAD:id:321;How many have been awarded by the Royal Society?;Number
urn:LCQuAD:id:3563;From how many different cities have people gone to the Illinois Fighting Illini men s basketball?;Number
urn:LCQuAD:id:4284;In how many different highschools have people schooled in Penn State Nittany Lions football studied?;Number
urn:LCQuAD:id:1658;How many different people hold authority over the members of Balanidae family?;Number
urn:LCQuAD:id:2182;Count the total number of conflicts people who were part of conflict in afghanisthan ?;Number
urn:LCQuAD:id:2588;Kendall Jenner has how many relatives?;Number
urn:LCQuAD:id:1186;What is the total number of relgions followed by people born in Bangkok?;Number
urn:LCQuAD:id:2091;In how many different places have US people died?;Number
urn:LCQuAD:id:3869;Count the number of software which runs on Microsoft Windows and mac OS ?;Number
urn:LCQuAD:id:4782;What is the total number of religions that politicians have followed?;Number
urn:LCQuAD:id:4211;Count the number of other services of the companies which provides the Microsoft Azure as service ?;Number
urn:LCQuAD:id:736;How many first drivers have participated when Scuderia Ferrari was a first team?;Number
urn:LCQuAD:id:4801;In how many countries are people born who play cricket?;Number
urn:LCQuAD:id:2596;In how many different wars have people graduated from the Army Command and General staff college fought?;Number
urn:LCQuAD:id:4040;Michael Deeley produce how many movies?;Number
urn:LCQuAD:id:2282;How many food items have an ingredient from the Sapindales family?;Number
urn:LCQuAD:id:665;How many teams have used the stadium which hosted the WCW mayhem?;Number
urn:LCQuAD:id:1017;In how many countries does the Zurich Affoltern am Albis Zug line go?;Number
urn:LCQuAD:id:557;How many movies did Joel Schumacher direct?;Number
urn:LCQuAD:id:2399;In how many places did Julian Leow Beng Kim study?;Number
urn:LCQuAD:id:2135;How many movies were directed by the graduate of Burbank High School ?;Number
urn:LCQuAD:id:245;Count all the scientologists.;Number
urn:LCQuAD:id:3011;How many schools have a bison as their mascot?;Number
urn:LCQuAD:id:103;How many factions have fought in wars where Francois Marie Le Marchand de Lignery was involved?;Number
urn:LCQuAD:id:508;Give me a count of musicians who play an instrument developed by George Beauchamp ?;Number
urn:LCQuAD:id:4933;In how many places have the companies started in Newcastle worked?;Number
urn:LCQuAD:id:299;How many maintainers are there of the bridges that can carry motor vehicles over them?;Number
urn:LCQuAD:id:382;Give the distinct number of other party of the people which have one of the party as Janata Party ?;Number
urn:LCQuAD:id:1873;How many organizations own the website to which Jimmy Wales contributes?;Number
urn:LCQuAD:id:3437;Count all the awards which were presented by something located in California.;Number
urn:LCQuAD:id:4905;How many other race are there of the adult (pornographic) actors whose ethnicity is Cherokee ?;Number
urn:LCQuAD:id:2088;Stockholm is the HQ of how many things?;Number
urn:LCQuAD:id:4111;In how many regions is the Baco Noir made?;Number
urn:LCQuAD:id:3480;ARM Architecture acts as a game platform for how many things?;Number
urn:LCQuAD:id:3463;How many games have a composer who worked for the Creatures?;Number
urn:LCQuAD:id:442;How many people have voiced characters sculpted by Clamp?;Number
urn:LCQuAD:id:4770;In how many different people are alumini of the University of Oxford working?;Number
urn:LCQuAD:id:2951;In how many places was the album of King Crimson recorded?;Number
urn:LCQuAD:id:3976;How many head of agencies were there in Nazi Germany?;Number
urn:LCQuAD:id:2268;Count all those whose youthclub performed at the 14-15 La Liga?;Number
urn:LCQuAD:id:4633;How many cities are around the sea which flows into the Atlantic?;Number
urn:LCQuAD:id:2439;What is the total number of companies who use a language designed by Bjarne Stroustrup?;Number
urn:LCQuAD:id:4244;How many awards have been given to the ones who died of lung cancer?;Number
urn:LCQuAD:id:2438;How many honorary title are there of the scientists who has  Australian of the Year award  ?;Number
urn:LCQuAD:id:276;How many people are known for Dragons  Den?;Number
urn:LCQuAD:id:4322;How many different writers have written for Jump Square?;Number
urn:LCQuAD:id:1104; Count the participants of the NBA.;Number
urn:LCQuAD:id:295;How many writers speak a language belonging to the Germanic kind of languages?;Number
urn:LCQuAD:id:2361;Enumerate the cars related to the ones assembled in Toluca?;Number
urn:LCQuAD:id:2554;Count the number of other product of the banks whose one of the product is Wealth management ?;Number
urn:LCQuAD:id:2015;How many have been venerateds in Islam and Judaism?;Number
urn:LCQuAD:id:958;Count the number of offices held by people who have their allegiances with the american civil war union?;Number
urn:LCQuAD:id:1793;What are all the TV shows which are related to the ones produced by Julie Gardner?;Number
urn:LCQuAD:id:4786;For how many different presidents have people in the Continental Army served?;Number
urn:LCQuAD:id:2407;How many movies have been cinematographed by Jordan Cronenweth?;Number
urn:LCQuAD:id:1774;Count the total religions followed by the ones living in England.;Number
urn:LCQuAD:id:430;In how many places have Irishmen died?;Number
urn:LCQuAD:id:4484;Count the number of  fields of the scientists whose one of the fields is Sanskrit?;Number
urn:LCQuAD:id:4331;Give me a count of musical artists collaborating with Waylon Jennings?;Number
urn:LCQuAD:id:2992;Count everyone who was in the military unit which is structured like the Marine Aircraft Group 13 ?;Number
urn:LCQuAD:id:3138;Count the number of movies whose distributor is RKO Pictures and director of photography is Gregg Toland?;Number
urn:LCQuAD:id:3622;In how many places can I find wine made of Vitis vinifera grapes?;Number
urn:LCQuAD:id:2153;How many people have coached the players of Middlesbrough FC?;Number
urn:LCQuAD:id:4626;How many mountain ranges are located in the Canton of Fribourg?;Number
urn:LCQuAD:id:2311;Give me a count on associates of Johnny Cash?;Number
urn:LCQuAD:id:3638;How many developers make softwares for Unix like operating systems?;Number
urn:LCQuAD:id:652;Count the number of schools which are in a city governed by the West Berkshire Council?;Number
urn:LCQuAD:id:748;How many wars took place in Israel?;Number
urn:LCQuAD:id:1455;What is the total number of guests on the show whose theme music is Let me be your star?;Number
urn:LCQuAD:id:3494;How many people have written for Gangan Comics?;Number
urn:LCQuAD:id:92;How many total religions are followed by people whose hometown is somewhere in India?;Number
urn:LCQuAD:id:3101;England is the origin of how many things?;Number
urn:LCQuAD:id:1936;How many people work at the FBI?;Number
urn:LCQuAD:id:1745;How many people have been trained in an institute located in California?;Number
urn:LCQuAD:id:1110;Who were fighting the war where the QF Hotchkiss was used?;Number
urn:LCQuAD:id:3337;Give me a count of movies whose film editor is Anthony Harvey?;Number
urn:LCQuAD:id:4032;How many people are buried in Arlington National Cemetery?;Number
urn:LCQuAD:id:1842;How many different religions have economists followed?;Number
urn:LCQuAD:id:4977;Count the total awards won by the writer who has won Goethe Prize ?;Number
urn:LCQuAD:id:3317;In how many nations can I find people related to the feminist movement?;Number
urn:LCQuAD:id:727;How many ships belong to states which has Unitary as government type ?;Number
urn:LCQuAD:id:976;Count all the band members who are in Bands which have signed up with Entertainment One Music?;Number
urn:LCQuAD:id:1468;Graduates of Somerville College have been in how many political parties?;Number
urn:LCQuAD:id:2990;Give me a count of all the producers of all the movies whose music was done by James Horner?;Number
urn:LCQuAD:id:4073;Give me the number of home stadiums of teams managed by John Spencer.;Number
urn:LCQuAD:id:2784;How many people are buried in the Winchester Cathedral?;Number
urn:LCQuAD:id:1226;Count the number of judges who ve come on CTV network shows.;Number
urn:LCQuAD:id:3132;Enumerate all the first teams of the GPs which were held in Watkins Glen, NY?;Number
urn:LCQuAD:id:1143;Give me a count of movies whose producer is Larry J. Franco?;Number
urn:LCQuAD:id:4301;Journals of how many fields can be found in US?;Number
urn:LCQuAD:id:2759;How many different genres of games can I find which are compatible with the Commodore 64?;Number
urn:LCQuAD:id:2458;How many contries surround the seas on the banks of which is the city of Cancun?;Number
urn:LCQuAD:id:2927;Count the number of sports played by the universities whose one of the sports is baketball ?;Number
urn:LCQuAD:id:1829;In how many places has Garbage recorded their songs?;Number
urn:LCQuAD:id:2917;How many cars can I find related to the cars which have a V8 engine?;Number
urn:LCQuAD:id:3871;How many characters are there in The Office?;Number
urn:LCQuAD:id:4237;How many parties have come in power in elections where Y. S. Rajasekhara Reddy won?;Number
urn:LCQuAD:id:2487;How many non fiction topics does Thud! deals with?;Number
urn:LCQuAD:id:2655;How many people were in a youthclub which played in the Argentine Primera Division?;Number
urn:LCQuAD:id:985;How many developers have worked on games of the Oddworld series?;Number
urn:LCQuAD:id:981;How many tenants are there in the Mercedes Benz Superdome?;Number
urn:LCQuAD:id:3792;How many genres gave birth to other genres which emphasize Bass Guitars?;Number
urn:LCQuAD:id:3548;How many bands began in Birmingham?;Number
urn:LCQuAD:id:3527;How many causes of death have been associated with American citizens?;Number
urn:LCQuAD:id:4095;For how many teams have the league players of Czech Extraliga, previously played?;Number
urn:LCQuAD:id:4871;Count the number of sports played by university which also plays Taekwondo ?;Number
urn:LCQuAD:id:1915;How many universities participate in the NCAA Division I Football Bowl Subdivision?;Number
urn:LCQuAD:id:2607;Give me a count of companies located in Texas ?;Number
urn:LCQuAD:id:558;How many games are played at universities in Metro Manilla?;Number
urn:LCQuAD:id:1450;From what countries have people participated in the Excelsior Stakes?;Number
urn:LCQuAD:id:880;How many different kinds of softwares have been released under the GPL license?;Number
urn:LCQuAD:id:434;How many companies are located in Toronto ?;Number
urn:LCQuAD:id:3508;How many shows are aired on Comedy Central?;Number
urn:LCQuAD:id:1105;How many politicians are in the US Senate?;Number
urn:LCQuAD:id:4705;How many bands are signed up with labels which were founded in Japan?;Number
urn:LCQuAD:id:3710;How many kings and queens have died in the Arabian Peninsula?;Number
urn:LCQuAD:id:4325;How many politicians reside in Cape Town?;Number
urn:LCQuAD:id:2694;How many games are released for virtual consoles?;Number
urn:LCQuAD:id:840;How many islands belong to archipelagos located in the pacific?;Number
urn:LCQuAD:id:1641;How many units follow the US Navy Department s command structure?;Number
urn:LCQuAD:id:3364;How many people played for Newell s Old Boys?;Number
urn:LCQuAD:id:3172;Give me the count of artist in the company whose Artist is Jean- François Coté ?;Number
urn:LCQuAD:id:3612;How many bands have members currently playing the Fender Stratocaster?;Number
urn:LCQuAD:id:4223;Mac OS is the operating system of how many things?;Number
urn:LCQuAD:id:1900;How many politicians are in the militia?;Number
urn:LCQuAD:id:1885;How many things do bridges designed by the UEM group go over?;Number
urn:LCQuAD:id:475;How many awards have been given to Italians?;Number
urn:LCQuAD:id:4271;Count the number of cities around the American Mediterranean Sea?;Number
urn:LCQuAD:id:3998;How many movies have their music signed up with Sony Music Entertainment.;Number
urn:LCQuAD:id:3127;How many movies did Michael Deeley produce?;Number
urn:LCQuAD:id:187;How many battles have involved commanders of 1st Free French Division?;Number
urn:LCQuAD:id:2634;How many areas are led by Willem Alexander?;Number
urn:LCQuAD:id:2249;In how many places are the companies founded in Canada operating?;Number
urn:LCQuAD:id:4890;Count the number of movies whose editors were born in UK?;Number
urn:LCQuAD:id:4847;How many companies were founded in places where Dallas is the governing body ?;Number
urn:LCQuAD:id:697;How many games have a publisher based in US?;Number
urn:LCQuAD:id:3361;How many people have played for the NBA?;Number
urn:LCQuAD:id:4456;How many labels sign up progressive rock artists?;Number
urn:LCQuAD:id:4350;Count the different genres of games published by Titus Software;Number
urn:LCQuAD:id:2528;Count the different places where the people died, who were born in England?;Number
urn:LCQuAD:id:361;How many different genres of games are produced by Blizzard?;Number
urn:LCQuAD:id:3880;How many things are located in Ridgewood, New Jersey?;Number
urn:LCQuAD:id:2587;How many times has Jeff Conaway been casted?;Number
urn:LCQuAD:id:1368;Count the number of places where alumini of Edinburgh university have died?;Number
urn:LCQuAD:id:2283;How many movies have had a cinematographer who died in US?;Number
urn:LCQuAD:id:2503;Count the number of different religions that field marshals have followed?;Number
urn:LCQuAD:id:779;Count the awards given to the recepients of the Becket fund for religious liberty.;Number
urn:LCQuAD:id:685;How many religions are followed by the people in the Royal Thai Army?;Number
urn:LCQuAD:id:3926;How many guests have been there on broadway?;Number
urn:LCQuAD:id:2171;Count everything garrisoned at the pentagon?;Number
urn:LCQuAD:id:487;How many people were opponents of the ones buried in the tower of London?;Number
urn:LCQuAD:id:1688;Count all the places where companies located in Ontario operate.;Number
urn:LCQuAD:id:3264;How many factions have fought when Egushawa was a commander?;Number
urn:LCQuAD:id:4930;Solon Spencer Beman has architected in how many cities?;Number
urn:LCQuAD:id:4997;Count all those who previously played for a team which ownes Varsity Stadium ?;Number
urn:LCQuAD:id:3320;Count the awards won by the people who graduated from the National and Kapodistrian University of Athens.;Number
urn:LCQuAD:id:2510;Count the  area of the radio stations whose serves in South Carolina ?;Number
urn:LCQuAD:id:3831;How many games are played at universities affiliated with the Association of Southeast Asian Institutions of Higher Learning?;Number
urn:LCQuAD:id:4362;Count the number of artists in the Cirque du Soleil discography?;Number
urn:LCQuAD:id:231;How many rivers are crossed by different Box Girder bridges?;Number
urn:LCQuAD:id:4399;Count the number of members of the organization which have Austria as one of the member ?;Number
urn:LCQuAD:id:1031;How many groups have fought in wars where Richard Taylor fought too?;Number
urn:LCQuAD:id:4151;ITV employes how many people?;Number
urn:LCQuAD:id:1587;Count the different alma maters of people employed by the CNN;Number
urn:LCQuAD:id:4764;How many universities are in the National Collegiate Athletic Association?;Number
urn:LCQuAD:id:4375;What are some things people born in Louisiana are famous for?;Number
urn:LCQuAD:id:172;Count all that was built by a company whose leader is Kazuo Hirai?;Number
urn:LCQuAD:id:900;How many different products are there of the companies located in the US?;Number
urn:LCQuAD:id:3573;How many licensee are there, of the radio stations whose area is Nashville, Tennessee ?;Number
urn:LCQuAD:id:2802;Players from how many teams have participated in the National Hockey League?;Number
urn:LCQuAD:id:2628;How many things are people who died in St. Petersburg known for?;Number
urn:LCQuAD:id:1575;In how many nations is Coconut a common food ingredient?;Number
urn:LCQuAD:id:2897;For how many things are people famous, who were born in Nebraska?;Number
urn:LCQuAD:id:91;How many party leaders are there whose parties are headquartered in Berlin?;Number
urn:LCQuAD:id:1133;Count the number of sports played by the universities whihc also plays Volleyball ?;Number
urn:LCQuAD:id:3492;Through how many labels has Katy B released her singles?;Number
urn:LCQuAD:id:1428;Jerry Bock s musicals has been adapted from how many things?;Number
urn:LCQuAD:id:3131;Count the movies edited by  Mark Stevens (film editor) and were directed by Joel Schumacher?;Number
urn:LCQuAD:id:3799;How many shows are made by Playtone?;Number
urn:LCQuAD:id:3679;Where did the genres originate, which were in the Harry and the Potters album?;Number
urn:LCQuAD:id:1271;How many sitcoms are there whose theme music is composed by a New Yorker?;Number
urn:LCQuAD:id:4653;Give me a count of movies whose editor is Mark Stevens?;Number
urn:LCQuAD:id:347;How many other awards have been given to people who have won the Golden Globe?;Number
urn:LCQuAD:id:2500;Pennsylvania has how many american football teams?;Number
urn:LCQuAD:id:3173;How many universities are located in a country led by Olemic Thommessen?;Number
urn:LCQuAD:id:2601;How many books are there whose author s tomb is in Madrid?;Number
urn:LCQuAD:id:4606;To how many different species does the members of the Animal Kingdom belong?;Number
urn:LCQuAD:id:4010;How many groups speak the English Language?;Number
urn:LCQuAD:id:3560;Give me a count of movies distributed by Warner Bros?;Number
urn:LCQuAD:id:3074;How many people are in the continental army?;Number
urn:LCQuAD:id:49;How many services does 21Vianet provide?;Number
urn:LCQuAD:id:3524;How many party are there of the office holders whose one of the party is Janata Dal ?;Number
urn:LCQuAD:id:4476;How many things have made different people living in Canada famous?;Number
urn:LCQuAD:id:2606;Ryan Seacrest has been the presenter of how many things?;Number
urn:LCQuAD:id:3835;Count the tenants of the stadiums designed by Populous?;Number
urn:LCQuAD:id:1195;How many have former teams as Indianapolis Colts and Carolina Panthers?;Number
urn:LCQuAD:id:1681;How many corporations were founded in Texas?;Number
urn:LCQuAD:id:1825;How many awards have been received by graduates of University of Melbourne, Faculty of VCA & MCM?;Number
urn:LCQuAD:id:406;How many famous people are born in Long Island?;Number
urn:LCQuAD:id:1004;How many other genere are there of the radio stations whose one of the genre  is Classic rock ?;Number
urn:LCQuAD:id:2545;How many veterans are buried in the US?;Number
urn:LCQuAD:id:2501;How many teams have someone playing at the defenceman position?;Number
urn:LCQuAD:id:2652;How many awards have been awarded to people who are buried in Glendale, California?;Number
urn:LCQuAD:id:2875;Count the number of tenants whose one of the tenant is Toronto Phantoms ?;Number
urn:LCQuAD:id:821;How many scientists are known for the Manhatten Project?;Number
urn:LCQuAD:id:1000;How many Thesaban towns are there?;Number
urn:LCQuAD:id:3727;How many other people are in a band with Robert de Niro?;Number
urn:LCQuAD:id:4084;Who all were venerated in Islam?;Number
urn:LCQuAD:id:1009;How many items belong to the Science Fiction genre?;Number
urn:LCQuAD:id:1327;How many shows belong to the networks one of whose sister station is BBC News?;Number
urn:LCQuAD:id:986;Count everyone who was in a youthclub chaired by Josep Maria Bartomeu ?;Number
urn:LCQuAD:id:1014;How many scientist became famous for the battle of Occupation of Japan?;Number
urn:LCQuAD:id:1359;How many sitcoms were produced by the company whose predecessor was the Desilu Productions;Number
urn:LCQuAD:id:1035;Count the sports played at universities located in Urban Areas?;Number
urn:LCQuAD:id:575;How many buildings are located in the jurisdiction of John Tory?;Number
urn:LCQuAD:id:1706;How many companies were founded in Menlo Park, California?;Number
urn:LCQuAD:id:861;Carl Sagan has penned books on how many matters?;Number
urn:LCQuAD:id:3081;How many have company as Paramount Television and network as NBC are there?;Number
urn:LCQuAD:id:1472;Count the different causes of death of Christians.;Number
urn:LCQuAD:id:2046;How many players debuted their careers from San Francisco 49ers?;Number
urn:LCQuAD:id:1851;How many had their debut team coached by Chip Kelly?;Number
urn:LCQuAD:id:4216;In how many different places do Starwood hotels and resorts worldwide operate?;Number
urn:LCQuAD:id:529;How many utopian and dystopian fiction books are there?;Number
urn:LCQuAD:id:3443;Find the total number of  ingredient of the recepies whose ingredient is common Mushroom ?;Number
urn:LCQuAD:id:3513;How many movies are directed by the spouse of Dolores del Ro?;Number
urn:LCQuAD:id:3897;How many information appliance are manufactured by companies located in Taiwan?;Number
urn:LCQuAD:id:4425;How many people are in the England national football team?;Number
urn:LCQuAD:id:3061;Count  the journals in the field of Philosophy.;Number
urn:LCQuAD:id:873;How many major shrine are there, of the saints whose beatified by Pope Pius XI ?;Number
urn:LCQuAD:id:3408;Give me an estimate number of races where horses grandsired by the Wild Risk have raced in?;Number
urn:LCQuAD:id:458;Count the different origins of members of the Vitis Vinifera species.;Number
urn:LCQuAD:id:4217;Count the number of artist whose pone of the field is writing ?;Number
urn:LCQuAD:id:2636;Count the awards received by Immunologists?;Number
urn:LCQuAD:id:4290;For how many different teams have the players debuted in Houston Astros played?;Number
urn:LCQuAD:id:3282;How many different things are used as ingredients in Sweden?;Number
urn:LCQuAD:id:4957;How many people have been the first one to scale a peak in the Yosemite Park?;Number
urn:LCQuAD:id:4447;Count the total number of bacterias whose division is Firmicutes and domain is Bacteria?;Number
urn:LCQuAD:id:1109;Count me the number of people whose military unit is involved with Close air support ?;Number
urn:LCQuAD:id:591;What are some other great things by the person who produced Queer as Folk?;Number
urn:LCQuAD:id:3411;Count the number of books whose author s were born in Alcal de Henares ?;Number
urn:LCQuAD:id:1567;Ernest Rutherford was the advisor of how many people?;Number
urn:LCQuAD:id:273;How many TV shows have been created by Simon Fuller ?;Number
urn:LCQuAD:id:1013;Count the cities whihch are on the same sea as that of Miami ?;Number
urn:LCQuAD:id:1875;Through how many cities does the river flowing into Arkansas go?;Number
urn:LCQuAD:id:2253;How many things are manufactured by the company whose subsidiary is Sony Corporation shareholders and subsidiaries?;Number
urn:LCQuAD:id:2781;What is the total number of office holders who preceded the people working under president bill clinton?;Number
urn:LCQuAD:id:2946;How many nations  volleyball players have played for the Russian women volleyball team?;Number
urn:LCQuAD:id:3820;In how many places can I find people whose alma mater was in bachelor of arts?;Number
urn:LCQuAD:id:2477;Count the movies directed by Tim Burton and music composer Danny Elfman ?;Number
urn:LCQuAD:id:792;Give me a count of mammals whose family is Canidae?;Number
urn:LCQuAD:id:3233;List the total number of awards of the musicals who have won Tony Award?;Number
urn:LCQuAD:id:1530;Count the awards received by the ones who fought the battle of france?;Number
urn:LCQuAD:id:4648;How many people play for the Dallas Cowboys?;Number
urn:LCQuAD:id:3155;Count all the Colonels?;Number
urn:LCQuAD:id:4401;Gregg Toland cinematographed how many things?;Number
urn:LCQuAD:id:3971;Give me the total number of lines owned by owner of Mwtro-Noth Railroad ?;Number
urn:LCQuAD:id:2126;How many television shows are broadcasted on Fox Broadcasting Company?;Number
urn:LCQuAD:id:3647;How many states are in the Mediterranean Basketball Association?;Number
urn:LCQuAD:id:3806;In how many places can I find people who were the architects of the Dundas Castle?;Number
urn:LCQuAD:id:2752;How many cities are around the sea in which the ionian sea flows?;Number
urn:LCQuAD:id:1435;Count the number of fileds of the scientist whose one of the interest is Chinese poetry ?;Number
urn:LCQuAD:id:3930;In how many different teams have all those who have played as a defenceman been?;Number
urn:LCQuAD:id:3447;How many teams have used the stadiums which have been rented by the Canadian Hockey team?;Number
urn:LCQuAD:id:585;How many teams have LA kings players in them currently?;Number
urn:LCQuAD:id:2403;Give me a count on scientist who are known for garrison is Tennessee ?;Number
urn:LCQuAD:id:1054;How many people used to play for Toronto Argonauts?;Number
urn:LCQuAD:id:3966;How many different people have been in any political seat in places which are under the Indian Standard timezone?;Number
urn:LCQuAD:id:4712;Count the tenants of the stadiums owned by toronto.;Number
urn:LCQuAD:id:355;How many sports are played in organizations presided by Emanuel de Guzman?;Number
urn:LCQuAD:id:2383;How many sports are played at the university whose president is Emanuel de Guzman?;Number
urn:LCQuAD:id:3218;Give me the count of interests of the philosopher whose primary interest is Metaphysics ?;Number
urn:LCQuAD:id:2087;How many people won the Gold Medal of the Royal Astronomical Society?;Number
urn:LCQuAD:id:4431;How many members are there of the order of Bacillales?;Number
urn:LCQuAD:id:4490;How many people work in the Massachusetts house of Representatives?;Number
urn:LCQuAD:id:1137;Count the number of religions followed by Janta Dal members.;Number
urn:LCQuAD:id:453;How many other characters are there of the plays which has a  characters name Joker (comics) ?;Number
urn:LCQuAD:id:2375;How many people are buried in the Mausoleum of Augustus?;Number
urn:LCQuAD:id:4748;Give me a count of schools in Reading, Berkshire?;Number
urn:LCQuAD:id:2263;How many venues are located in the US?;Number
urn:LCQuAD:id:1796;How many people have worked in the band one of whose current member is Hynief?;Number
urn:LCQuAD:id:1911;Enumerate all those who are in the Board of companies founded in New York?;Number
urn:LCQuAD:id:2553;Murray Gold has composed music for how many things?;Number
urn:LCQuAD:id:824;How many people have been presenters for NBC shows?;Number
urn:LCQuAD:id:2273;Count the number of broadcast area of the TV stations which serves in Agalga ?;Number
urn:LCQuAD:id:4956;How many other school are there of the rugby players whose school is Michaelhouse ?;Number
urn:LCQuAD:id:704;How many other key people are there of the non-profit organisations whose key people is Hillary Clinton ?;Number
urn:LCQuAD:id:292;How many currencies are in used in places where people speak French?;Number
urn:LCQuAD:id:2033;How many factions were involved in the battles fought by Arthur St. Clair?;Number
urn:LCQuAD:id:4283;Count the number of ingredient of the foods which have one of the ingredient is Pork ?;Number
urn:LCQuAD:id:4378;How many people have played for the ones who own the stadium of Bankers Life Fieldhouse?;Number
urn:LCQuAD:id:4632;Count all american football players whose former team owns Lucas Oil Stadium ?;Number
urn:LCQuAD:id:476;How many different layouts do cars designed by Oliver Boulay have?;Number
urn:LCQuAD:id:4602;Count the number of artists who trained at the San Francisco Art Institute?;Number
urn:LCQuAD:id:1449;What is the total number of  builder of the military structures whose builder is also United States?;Number
urn:LCQuAD:id:4919;Tell me the total number of organizations who maintain the bridges made by the malaysian PWD?;Number
urn:LCQuAD:id:15;How many shows does HBO have?;Number
urn:LCQuAD:id:3232;How many people have been canonized by Pope Benedict XVI?;Number
urn:LCQuAD:id:38;How many books have been penned by Miguel de Cervantes?;Number
urn:LCQuAD:id:4101;Count the band members of Skull Gang?;Number
urn:LCQuAD:id:4184;How many bands are based in London?;Number
urn:LCQuAD:id:4017;How many prime ministers did the predecessor of Duncan Sandys  serve?;Number
urn:LCQuAD:id:4856;How many cars succeed the cars assembled in Canada?;Number
urn:LCQuAD:id:4387;In how many places have people canonized by John Paul II died?;Number
urn:LCQuAD:id:3608;Count all the shows whose music composers are in Oysterhead.;Number
urn:LCQuAD:id:4060;How many other architect are there of the historic places whose architect is also Stanford White ?;Number
urn:LCQuAD:id:3937;How many cars are the predecessor of cars similar to the Pontiac G8?;Number
urn:LCQuAD:id:2864;From how many different places have participants of Breeders s Cup Turf come?;Number
urn:LCQuAD:id:3115;How many movies were cinematographed by Jordan Cronenweth?;Number
urn:LCQuAD:id:2571;In how many different stadiums are the seasons of the 2015 NA Soccer league held?;Number
urn:LCQuAD:id:3549;How many athletic associations are there in all of the private universities?;Number
urn:LCQuAD:id:2248;Give me the count of newspaper whose language is Sweedish and headquartered at stockholm ?;Number
urn:LCQuAD:id:3578;How many people are in the band with Juelz Santana?;Number
urn:LCQuAD:id:1785;How many different pole drivers are there, of the GPs when Renault was the first team?;Number
urn:LCQuAD:id:405;How many destinations are covered by the airlines which also serves Europe ?;Number
urn:LCQuAD:id:3983;How many things belong to phylum of Chordate?;Number
urn:LCQuAD:id:1333;People from how many political parties exist in Maharashtra?;Number
urn:LCQuAD:id:692;How many people are there who have relationship with Kennedy family?;Number
urn:LCQuAD:id:3776;What is the total number of fictional characters whose created by  Greg Daniels and series is The Office (U.S. TV series)?;Number
urn:LCQuAD:id:2953;In how many teams have people previously played who play as defencemen?;Number
urn:LCQuAD:id:2868;Give me the count of tenants of the stadia whose one of the tenants is Toronto Furies?;Number
urn:LCQuAD:id:3088;How many airlines have a hub at an airport run by LA World Airports?;Number
urn:LCQuAD:id:2175;Find the total number of tenants of the stadium whose tenants was Toronto Marlies?;Number
urn:LCQuAD:id:4964;How many buildings are located in Toronto ?;Number
urn:LCQuAD:id:2076;How many people have been the head coach for Middlesbrough FC?;Number
urn:LCQuAD:id:4814;How many producers have casted Michael Jackson?;Number
urn:LCQuAD:id:735;Things going to the mediterranean sea also go where?;Number
urn:LCQuAD:id:4929;In how many different places are Brown haired models living?;Number
urn:LCQuAD:id:3297;How many religion s commanders have served in the Royal Thai Army?;Number
urn:LCQuAD:id:933;Count all the games whose distributors are located in America;Number
urn:LCQuAD:id:4976;How many have family as Ape and order (taxonomy) is Primate ?;Number
urn:LCQuAD:id:3149;Give me a count of movies whose music composer is Bernard Herrmann?;Number
urn:LCQuAD:id:3079;How many have order (taxonomy) as Bacillales and division as Firmicutes are there?;Number
urn:LCQuAD:id:799;How many shows is Russell Davies known for?;Number
urn:LCQuAD:id:1920;How many religion s people have died in Malaysia?;Number
urn:LCQuAD:id:4646;How many different currencies are used in the places governed by the president of France?;Number
urn:LCQuAD:id:393;Which genre of books are published by Random House?;String
