question;questionText;type
urn:CogComp:id:4827;How many home runs did Babe Ruth hit in his lifetime ?;Number
urn:CogComp:id:3437;Which former Ku Klux Klan member won an elected office in the U.S. ?;Agent
urn:CogComp:id:4794;What was the effect of the Yalta Conference ?;String
urn:CogComp:id:4553;What famous husband-and-wife team did radio ads for Blue Nun wine ?;Agent
urn:CogComp:id:665;Who was named Admiral of the Ocean Seas and Viceroy and Governor General of all the islands he might discover , and also granted 10-?? of all profits of his voyage .;Agent
urn:CogComp:id:4605;How old is the universe ?;Number
urn:CogComp:id:2784;What is the origin of the word `` amen '' ?;String
urn:CogComp:id:1017;What is a fear of cold ?;Disease
urn:CogComp:id:3163;Who else was considered for the role of Luke Skywalker when George Lucas was casting for Star Wars ?;Agent
urn:CogComp:id:2347;What does the abbreviation IOC stand for ?;String
urn:CogComp:id:1207;Where is Ocho Rios ?;Number
urn:CogComp:id:2980;How many visitors go to the Vatican each year ?;Number
urn:CogComp:id:2596;What Broadway musical featured the song , `` If I were a rich man ? '';Work
urn:CogComp:id:2088;What day of the week was July 13 ?;DateTime
urn:CogComp:id:1510;Who created the Fantastic Four , Hulk , and Thor ?;Agent
urn:CogComp:id:3698;Who is the famous sister of actress Olivia De Havilland ?;Agent
urn:CogComp:id:245;Who was the 16th President of the United States ?;Agent
urn:CogComp:id:1163;What 's the most common nickname of U.S. college football teams ?;Agent
urn:CogComp:id:266;Which came first , according to Genesis 1 : 2 : 22 - the chicken or the egg ?;Species
urn:CogComp:id:2314;What is so powerful about Power Bars ?;String
urn:CogComp:id:1114;When did Israel begin turning the Gaza Strip and Jericho over to the PLO ?;DateTime
urn:CogComp:id:63;What does the six-footed Musca domestica become when it enters a house ?;Number
urn:CogComp:id:2534;What role do fruits play in the survival of plants ?;Agent
urn:CogComp:id:4355;What lake in Scotland is said to hold one or more monsters ?;Number
urn:CogComp:id:2697;What country contains the highest point in South America ?;Place
urn:CogComp:id:4291;How many islands does Fiji have ?;Number
urn:CogComp:id:3012;How much folic acid should a pregnant woman get each day ?;Number
urn:CogComp:id:1784;What are the Arabic Numerals from 1 to 10 ?;String
urn:CogComp:id:2753;How long does it take for your body to restore blood after you donate your blood ?;Number
urn:CogComp:id:2211;What is a fear of touching ?;Disease
urn:CogComp:id:3169;Who was the king who signed the Magna Carta ?;Agent
urn:CogComp:id:3427;Who declared : `` I think I 'll go out and milk the elk '' ?;Agent
urn:CogComp:id:1237;What country was first to use the airplane as a weapon of war , against the Turks in Libya ?;Place
urn:CogComp:id:103;Where on the Internet can I find a song lyrics database similar to the International Lyrics Server ?;Number
urn:CogComp:id:2583;What U.S. Air Force general led the first bombing raid over Tokyo ?;Agent
urn:CogComp:id:272;Which Doonesbury character was likely to turn into a werewolf ?;Agent
urn:CogComp:id:508;What is a green bog ?;String
urn:CogComp:id:3289;What seven digits follow the area code in the number for long distance information ?;Number
urn:CogComp:id:4871;Which is a real berry : blackberry , cranberry , raspberry , strawberry ?;Food
urn:CogComp:id:1583;In what high-risk business venture did Jimmy the Greek bet and lose ?;Agent
urn:CogComp:id:865;What sport is Chris Jogis a top player of ?;Activity
urn:CogComp:id:3082;What was Franklin Roosevelt 's program for economic recovery called during the Great Depression ?;Event
urn:CogComp:id:908;What is the probability that at least 2 out of 25 people will have the same birthday ?;Number
urn:CogComp:id:2067;What is the Socratic method ?;String
urn:CogComp:id:4299;What percentage of the world 's plant and animal species can be found in the Amazon forests ?;Number
urn:CogComp:id:4400;What attorney-general ordered the closing of Alcatraz ?;Agent
urn:CogComp:id:1522;What U.S. state ends with a G ?;Place
urn:CogComp:id:835;Which condiment was once sold as a patent medicine ?;Food
urn:CogComp:id:358;What South Korean city is served by Kimpo International Airport ?;Place
urn:CogComp:id:138;What two South American countries do n't border Brazil ?;Place
urn:CogComp:id:299;What creature scares people in the film `` Jaws '' ?;Species
urn:CogComp:id:1556;What line of candy products included Super Skrunch and Peanut Butter Oompas ?;Food
urn:CogComp:id:1003;What is the proof that houseplants metabolize carcinogens ?;String
urn:CogComp:id:382;What killed Bob Marley ?;Number
urn:CogComp:id:941;What four-legged creature did a Cornell University study say would make man 's best companion in space ?;Species
urn:CogComp:id:1833;What state was Herbert Hoover born in ?;Place
urn:CogComp:id:4576;What is a common dolphin ?;String
urn:CogComp:id:761;What age followed the Bronze Age ?;Event
urn:CogComp:id:2417;What became the biggest cash crop in the U.S. in 1983 , surpassing corn ?;Food
urn:CogComp:id:2274;What actor came to dinner in Guess Who 's Coming to Dinner ?;Agent
urn:CogComp:id:3405;How old was Lucille Ball when the show `` I Love Lucy '' premiered ?;Number
urn:CogComp:id:3475;What does N est-ce pas mean ?;String
urn:CogComp:id:4318;What is the Peloponnesian League ?;String
urn:CogComp:id:2002;How much salt is in the oceans ?;Number
urn:CogComp:id:3948;Who portrayed Prewett in From Here to Eternity ?;Agent
urn:CogComp:id:2124;What would you add to the clay mixture to produce bone china ?;ChemicalSubstance
urn:CogComp:id:1402;How many member states are in the UN ?;Number
urn:CogComp:id:1966;In Waugh 's `` A Handful of Dust , '' what does the mad old man force the hero to do every afternoon ?;String
urn:CogComp:id:4423;What ship did Lloyd M. Bucher command ?;MeanOfTransportation
urn:CogComp:id:4334;Where can I get information concerning child custody files for the State of Utah ?;Number
urn:CogComp:id:3660;What are the rules to `` snow golf '' ?;String
urn:CogComp:id:1512;Who is the composer of `` Canon in D Major '' ?;Agent
urn:CogComp:id:1188;What is a stratocaster ?;String
urn:CogComp:id:2925;What is the name of a language spoken by the Sioux ?;Language
urn:CogComp:id:4738;What U.S. state is Mammoth Cave National Park in ?;Place
urn:CogComp:id:4222;What is a glory hole ?;String
urn:CogComp:id:3364;What is the Pennsylvania state income tax rate ?;Number
urn:CogComp:id:108;How long does it take for your blood to make one complete trip through the body ?;Number
urn:CogComp:id:2673;What bay sparkles next to Miami , Florida ?;Number
urn:CogComp:id:3883;What kind of fruit is a Yellow Transparent ?;Food
urn:CogComp:id:1777;What city is sometimes called The Athens of Switzerland ?;Place
urn:CogComp:id:58;Which city has the oldest relationship as a sisterрcity with Los Angeles ?;Place
urn:CogComp:id:76;What is a fear of shadows ?;Disease
urn:CogComp:id:796;What explorers followed Columbus to the Americas ?;Agent
urn:CogComp:id:368;Where was the Ligurian Republic , 1797-185 , ?;Number
urn:CogComp:id:4845;What nationality is Gorbachev ?;Place
urn:CogComp:id:785;What American poet wrote : `` Good fences make good neighbors '' ?;Agent
urn:CogComp:id:2036;What one of the Backstreet Boys are single ?;Agent
urn:CogComp:id:1874;What 's a perfect score in a gymnastics exercise ?;Number
urn:CogComp:id:2374;How many films are made by the major studios in a year ?;Number
urn:CogComp:id:4896;What year was the setting for American Graffiti ?;DateTime
urn:CogComp:id:3459;What is Bella Abzug 's sartorial trademark ?;Number
urn:CogComp:id:3886;Name four comic strips about pilots .;Work
urn:CogComp:id:2213;Who killed Caesar ?;Agent
urn:CogComp:id:121;What is gymnophobia ?;String
urn:CogComp:id:1765;What 's an easy way to count the approximate number of fish in a lake ?;TopicalConcept
urn:CogComp:id:2317;What happens when a body part falls asleep ?;String
urn:CogComp:id:3567;What happened to Pompeii ?;String
urn:CogComp:id:910;What musical instrument did Sherlock Holmes play ?;Device
urn:CogComp:id:124;What was the name of the `` Little Rascals '' dog ?;Species
urn:CogComp:id:1867;Where can I get U.S. economic statistics ?;Number
urn:CogComp:id:1586;What is a Devo hat ?;String
urn:CogComp:id:1257;What is a phalanx ?;String
urn:CogComp:id:4037;What President became Chief Justice after his presidency ?;Agent
urn:CogComp:id:3406;What 's the most delicate-tasting member of the onion family ?;Food
urn:CogComp:id:3312;What is the most number of goals scored by a single team in an NHL hockey game ?;Number
urn:CogComp:id:1178;What meter did Shakespeare use in writing : `` To be , or not to be , that is the question.. . '' ?;Number
urn:CogComp:id:3396;Name of the powerful white trader in Conrad 's `` Heart of Darkness '' ?;Agent
urn:CogComp:id:3537;What does Lloyd 's Lutine Bell announce ?;String
urn:CogComp:id:3166;What kind of poisoning is known as plumbism ?;Disease
urn:CogComp:id:442;What is the Jewish bible called ?;Work
urn:CogComp:id:4361;Who wrote the book , `` Huckleberry Finn '' ?;Agent
urn:CogComp:id:1971;What 's the nearest star to Earth ?;Number
urn:CogComp:id:925;What is the Immaculate Conception ?;String
urn:CogComp:id:2280;What South American capital is the world 's highest ?;Place
urn:CogComp:id:2098;What was the name of the U.S. 's first manned space program ?;Event
urn:CogComp:id:4713;What Pope inaugurated Vatican International Radio ?;Agent
urn:CogComp:id:1411;What is the circumorbital hematoma ?;String
urn:CogComp:id:3393;What was the name of Baretta 's cockatoo ?;Species
urn:CogComp:id:4274;How long do you have to live in a community to vote ?;Number
urn:CogComp:id:1509;What does U.S.S.R. stand for ?;String
urn:CogComp:id:1227;Who sells Viagra ?;Agent
urn:CogComp:id:3525;What card suit originally represented the peasant class ?;Number
urn:CogComp:id:2303;What credit card features a centurion on its face ?;Number
urn:CogComp:id:2698;What are Arnold Palmer 's fans called ?;Agent
urn:CogComp:id:4304;What is the difference between ninjitsu and kung fu ?;String
urn:CogComp:id:324;What does it mean `` Rupee Depreciates '' ?;String
urn:CogComp:id:3015;How many states have a `` lemon law '' for new automobiles ?;Number
urn:CogComp:id:4309;Where do lobsters like to live ?;Number
urn:CogComp:id:1822;What does the method called `` cold fusion '' create ?;TopicalConcept
urn:CogComp:id:3230;What type of childhood did Jules Verne have ?;String
urn:CogComp:id:3678;What is the capital of Uruguay ?;Place
urn:CogComp:id:1498;What should the oven be set at for baking Peachy Oat Muffins ?;Number
urn:CogComp:id:1502;What city or state do the most gay men live in ?;Place
urn:CogComp:id:1006;What is the history of `` the toast '' ?;String
urn:CogComp:id:2145;What is hyperopia ?;String
urn:CogComp:id:2656;Where is the biggest bell ?;Number
urn:CogComp:id:3442;What is the meaning of `` CPR '' ?;String
urn:CogComp:id:1467;Who were the Picts ?;Agent
urn:CogComp:id:1225;What 's the northernmost U.S. state apart from Alaska ?;Place
urn:CogComp:id:2218;What animal has the best hearing ?;Species
urn:CogComp:id:4357;What kind of business is 7-Eleven ?;Agent
urn:CogComp:id:1216;What do the letters D.C. stand for in Washington , D.C. ?;String
urn:CogComp:id:3898;What was Mao , the Chinese leader 's , full name ?;Agent
urn:CogComp:id:3424;What does verdandi mean ?;String
urn:CogComp:id:420;What 's the most commonly-spoken language in Belgium ?;Language
urn:CogComp:id:3349;What mountain range marks the border of France and Spain ?;Place
urn:CogComp:id:6;What are liver enzymes ?;String
urn:CogComp:id:932;Where is Tufts University ?;Number
urn:CogComp:id:439;Where can I find out the top 1 singles ?;Number
urn:CogComp:id:1313;Where is the location of the Orange Bowl ?;Number
urn:CogComp:id:678;Where is the Danube ?;Number
urn:CogComp:id:1862;What are the snakes of New England ?;Species
urn:CogComp:id:4687;What monarch signed the Magna Carta ?;Agent
urn:CogComp:id:1747;What Kenyan city is the safari center for East Africa ?;Place
urn:CogComp:id:4177;What is the first day of the week ?;DateTime
urn:CogComp:id:4577;How long does a pig 's orgasm last ?;Number
urn:CogComp:id:2194;What U.S. university boasts the largest library ?;Agent
urn:CogComp:id:2464;What 's the largest island in the West Indies ?;Number
urn:CogComp:id:2387;What day is known as the `` national day of prayer '' ?;DateTime
urn:CogComp:id:2940;Where is Belize located ?;Number
urn:CogComp:id:3066;What is the feudal system ?;String
urn:CogComp:id:4194;How many miles are there between Tel Aviv , Israel and Memphis , Tennessee ?;Number
urn:CogComp:id:2949;How many people are taller than 7 feet ?;Number
urn:CogComp:id:2580;What 's the name of the tiger that advertises for Frosted Flakes cereal ?;Species
urn:CogComp:id:194;What is the design of the ship Titanic ?;String
urn:CogComp:id:1474;What animal was the heat-seeking missile called the Sidewinder named for ?;Species
urn:CogComp:id:2094;Approximately how many students are enrolled at the University of Massachusetts ?;Number
urn:CogComp:id:1211;What World War I battle saw 6 , 0 troops killed in one day ?;Event
urn:CogComp:id:4447;What is tyvek ?;String
urn:CogComp:id:1657;What was the name of Hitler 's unsuccessful attempt to overthrow the Bavarian government in Munich in 1923 ?;Event
urn:CogComp:id:2640;Who was Bonnie Blue Butler 's father ?;Agent
urn:CogComp:id:2955;What British commander surrendered to George Washington at Yorktown in 1781 ?;Agent
urn:CogComp:id:4105;What famed clown appeared on an early Howdy Doody Show and insisted that Clarabell be made up as a real clown ?;Agent
urn:CogComp:id:2172;Where can I find detailed information about Manchukuo ?;Number
urn:CogComp:id:1767;What is a fear of being dirty ?;Disease
urn:CogComp:id:4337;What hymn did John Steinbeck get his title The Grapes of Wrath from ?;Work
urn:CogComp:id:1130;What is the difference between New York-style and Chicago-style pizza ?;String
urn:CogComp:id:1461;What was another name for East Germany ?;TopicalConcept
urn:CogComp:id:276;What does NASDAQ stand for ?;String
urn:CogComp:id:3785;What sport features slotbacks , tailbacks , and touchbacks ?;Activity
urn:CogComp:id:2555;Who recorded the 1957 hit Tammy ?;Agent
urn:CogComp:id:3259;How many points is a disk in the center hole worth in Crokinole ?;Number
urn:CogComp:id:1302;What is the protagonist 's name in Dostoevski 's `` The Idiot '' ?;Agent
urn:CogComp:id:2463;What park contains Firehole River and Fairy Falls ?;Number
urn:CogComp:id:222;When was the first steel mill in the United States built ?;DateTime
urn:CogComp:id:3947;Who were the head writers for the Smothers Brothers Comedy Hour ?;Agent
urn:CogComp:id:1844;What is the origin of the word `` pallbearer ? '';String
urn:CogComp:id:573;What can I use to remove the stubborn gummed labels from some diskettes ?;Number
urn:CogComp:id:1236;Name the university of which Woodrow Wilson was president .;Agent
urn:CogComp:id:3470;What director portrayed the commandant of the POW camp in 1953 's Stalag 17 ?;Agent
urn:CogComp:id:2086;When did Gothic art and architecture flourish ?;DateTime
urn:CogComp:id:1334;Name the creator of `` The Muppets '' .;Agent
urn:CogComp:id:2405;How much does a poodle weigh ?;Number
urn:CogComp:id:418;Where do hyenas live ?;Number
urn:CogComp:id:1941;How many different vegetation zones are there ?;Number
urn:CogComp:id:1104;What 's the difference between sleet and freezing rain ?;String
urn:CogComp:id:257;Who was the author of the book about computer hackers called `` The Cuckoo 's Egg Tracking a Spy Through the Maze of Computer Espionage '' ?;Agent
urn:CogComp:id:295;What is the normal resting heart rate of a healthy adult ?;Number
urn:CogComp:id:2309;How far can you see ?;Number
urn:CogComp:id:386;What does the name Billie mean ?;String
urn:CogComp:id:3240;What debts did Qintex group leave ?;Number
urn:CogComp:id:3138;What is the meaning of the name Kathryn ?;String
urn:CogComp:id:2282;Name a civil war battlefield .;Number
urn:CogComp:id:4705;What strait links the Mediterranean Sea and the Atlantic Ocean ?;Number
urn:CogComp:id:4415;What food did Marco Polo introduce into Italy from the court of Kubla Khan ?;Food
urn:CogComp:id:3441;What is a nematode ?;String
urn:CogComp:id:4227;What country is the biggest producer of tungsten ?;Place
urn:CogComp:id:4332;What is the collective noun for geese ?;String
urn:CogComp:id:1563;What is the federal minimum wage ?;Number
urn:CogComp:id:1813;What company uses the unfamiliar faces of its celebrity spokespeople to promote the use of its product ?;Agent
urn:CogComp:id:1400;What does a philatelist collect ?;Number
urn:CogComp:id:712;What does a topophobic actor suffer from ?;Disease
urn:CogComp:id:2297;What Russian novel embracing more the 5 characters is set in the Napoleonic Wars ?;Work
urn:CogComp:id:2726;Who was the first man to return to space ?;Agent
urn:CogComp:id:4181;What is the first book of the Old Testament ?;Work
urn:CogComp:id:3865;What do the letters CE stand for on so many products , particularly electrical , purchased now ?;String
urn:CogComp:id:1289;What letter adorns the flag of Rwanda ?;String
urn:CogComp:id:449;Who was the first host of Person to Person ?;Agent
urn:CogComp:id:4011;How many people own pets ?;Number
urn:CogComp:id:2512;Who is the premier of China ?;Agent
urn:CogComp:id:958;How many acres in a mile ?;Number
urn:CogComp:id:1961;What year did the first issue of `` Playboy '' come out ?;DateTime
urn:CogComp:id:654;What is Bombay duck ?;String
urn:CogComp:id:4375;What three colors of ink are used to print a U.S. dollar bill ?;Colour
urn:CogComp:id:1912;What are the 10 largest cities in the US ?;Place
urn:CogComp:id:2302;What is a multiplexer ?;String
urn:CogComp:id:3752;What is it that walks on four legs , then on two legs , then on three ?;Number
urn:CogComp:id:3101;What substance did Joseph Priestley name for its ability to erase pencil marks ?;ChemicalSubstance
urn:CogComp:id:411;Who painted Mother and Child ?;Agent
urn:CogComp:id:1808;What is the date of Bastille Day ?;DateTime
urn:CogComp:id:4707;Which police department made the largest cocaine seizure ever in Ventura County ?;Agent
urn:CogComp:id:4662;What are the ingredients of Coca-Cola ?;ChemicalSubstance
urn:CogComp:id:2566;What famous male vocalist has the same name as the composer of the opera Hansel and Gretel ?;Agent
urn:CogComp:id:4439;What river flows past the Temple of Karnak ?;Number
urn:CogComp:id:4716;What king is satirized in the line : `` The King was in the countinghouse , counting all his money '' ?;Agent
urn:CogComp:id:4406;Which city in China has the largest number of foreign financial companies ?;Place
urn:CogComp:id:1924;Who sings Angel Eyes from the 80 's ?;Agent
urn:CogComp:id:3896;What Asian gulf were the destroyers Maddox and C Turner Joy shot up in ?;Number
urn:CogComp:id:3484;Where could I go to take a ride on a steam locomotive ?;Number
urn:CogComp:id:3298;Who created Maudie Frickett ?;Agent
urn:CogComp:id:4325;What delicacy is known indelicately as pickled roe ?;Food
urn:CogComp:id:3935;Where was Pythagoras born ?;Number
urn:CogComp:id:430;Who came up with the name , El Nino ?;Agent
urn:CogComp:id:3872;What is the origin of the word nevermind ?;String
urn:CogComp:id:1942;What does LOL mean ?;String
urn:CogComp:id:1366;What Hermann Hesse book gave its name to a rock group ?;Work
urn:CogComp:id:1909;What year did nylon stockings first go on sale ?;DateTime
urn:CogComp:id:2789;What city contains the district of Hell 's Kitchen ?;Place
urn:CogComp:id:1176;What does the technique called `` cold fusion '' produce ?;TopicalConcept
urn:CogComp:id:3264;What is New England 's highest mountain ?;Place
urn:CogComp:id:1476;How much of the nation 's children between the ages of two and eleven watch ` The Simpsons ' ?;Number
urn:CogComp:id:4248;What is the oldest building in the United States ?;Number
urn:CogComp:id:2063;What letter appears on the cold-water tap in Spain ?;String
urn:CogComp:id:102;In what medium is Stuart Hamblen considered to be the first singing cowboy ?;Work
urn:CogComp:id:1835;What developed a crack in 1835 while tolling the death of U.S. Chief Justice John Marshall ?;Number
urn:CogComp:id:2841;Name a movie that the actress , Sandra Bullock , had a role in .;Work
urn:CogComp:id:1263;Who is Nicolo Paganini ?;String
urn:CogComp:id:2819;Which Rockefeller was sometimes called `` JDR3 '' ?;Agent
urn:CogComp:id:4023;When was Babe Ruth born ?;DateTime
urn:CogComp:id:2319;What film ends with the line : `` This is Mrs. Norman Maine '' ?;Work
urn:CogComp:id:2997;What powdered soft drink mix went into space ?;Food
urn:CogComp:id:3814;Who invented Astroturf ?;Agent
urn:CogComp:id:3231;Who invented the stock ticker in 1870 ?;Agent
urn:CogComp:id:3105;How many people lived in Nebraska in the mid 1900s ?;Number
urn:CogComp:id:3319;What holidays or observances are celebrated in Italy ?;Event
urn:CogComp:id:1643;What is the second highest mountain peak in the world ?;Place
urn:CogComp:id:4453;What gender is not allowed to vote in Kuwait ?;Number
urn:CogComp:id:0;What films featured the character Popeye Doyle ?;Work
urn:CogComp:id:1580;In what state was there an 11 million gallon oil spill ?;Place
urn:CogComp:id:4370;What are field effect transistors ?;String
urn:CogComp:id:4049;Where did the ukulele originate ?;Number
urn:CogComp:id:1356;How fast is a 45Mhz processor ?;Number
urn:CogComp:id:3320;Who appointed the chair of the Federal Reserve ?;Agent
urn:CogComp:id:4635;What cereal goes `` snap , crackle , pop '' ?;Food
urn:CogComp:id:2187;What is Dick Clark 's date of birth ?;DateTime
urn:CogComp:id:2103;What year was the NAACP founded ?;DateTime
urn:CogComp:id:2284;What will a compass do in outer space ?;String
urn:CogComp:id:396;What does Inuit and Eskimo mean ?;String
urn:CogComp:id:3388;Who said `` Give me liberty or give me death '' ?;Agent
urn:CogComp:id:1064;What is the origin of blue for boys and pink for girls ?;String
urn:CogComp:id:3832;What piece of jewelry is pictured on Monopoly 's Luxury Tax space ?;Number
urn:CogComp:id:3813;What letter does Gorbachev 's middle name start with ?;String
urn:CogComp:id:818;Name the vessel used by the Atari Force in the DC comics .;MeanOfTransportation
urn:CogComp:id:1812;How much folic acid should an expectant mother get daily ?;Number
urn:CogComp:id:3721;Who invented the process to make condensed milk ?;Agent
urn:CogComp:id:1552;What must a Las Vegas blackjack dealer do when he reaches 16 ?;String
urn:CogComp:id:3881;The Kentucky Horse Park is located near what city ?;Place
urn:CogComp:id:816;Who was nicknamed The Little Corporal ?;Agent
urn:CogComp:id:1572;What year did Apartheid start ?;DateTime
urn:CogComp:id:4038;How many innings constitute an official baseball game ?;Number
urn:CogComp:id:1800;What countries have the best math students ?;Place
urn:CogComp:id:4237;How many people hike ?;Number
urn:CogComp:id:381;What kind of animal is Babar ?;Species
urn:CogComp:id:4535;When was the first successful heart transplant for a human ?;DateTime
urn:CogComp:id:2244;Who invented the road traffic cone ?;Agent
urn:CogComp:id:3429;How many e-commerce companies are started every day ?;Number
urn:CogComp:id:4585;Which of the Seven Dwarfs comes first alphabetically ?;Agent
urn:CogComp:id:1780;Who is Imam Hussain Ben Ali whom Shia people believe in ?;String
urn:CogComp:id:2858;What is the largest office block in the world ?;Number
urn:CogComp:id:3871;What is the high pitched sound that you hear in your ear every now and then , but then it goes away , after a while ?;Number
urn:CogComp:id:2361;What is the chemical composition of a Barbie ?;ChemicalSubstance
urn:CogComp:id:864;When are sheep shorn ?;DateTime
urn:CogComp:id:3134;The operating system that runs on IBM-compatible machines is called what ?;TopicalConcept
urn:CogComp:id:3098;What is the price for tuberculosis drugs ?;Number
urn:CogComp:id:554;What animals do you find in the stock market ?;Species
urn:CogComp:id:1159;What is the quickest and easiest way to get nail polish out of clothes ?;TopicalConcept
urn:CogComp:id:1213;Tell me what city the Kentucky Horse Park is near ?;Place
urn:CogComp:id:3151;How many neurons are in the human brain ?;Number
urn:CogComp:id:3523;What nuclear process takes place in an H-bomb ?;String
urn:CogComp:id:48;What is the nature of learning ?;String
urn:CogComp:id:3764;Whose old London come-on was : `` Buy my sweet lavender '' ?;Agent
urn:CogComp:id:700;What are two plants that clothes are made from ?;Species
urn:CogComp:id:652;What city has the world 's longest subway system ?;Place
urn:CogComp:id:3934;What was the worst hurricane ?;Event
urn:CogComp:id:3676;What is ouzo ?;String
urn:CogComp:id:748;How many Vietnamese were there in the Soviet Union ?;Number
urn:CogComp:id:1455;Who is the fastest guitarist ?;Agent
urn:CogComp:id:4630;What country is the worlds leading supplier of cannabis ?;Place
urn:CogComp:id:3708;What was the first minimum wage ?;Number
urn:CogComp:id:4165;What does RCA stand for ?;String
urn:CogComp:id:866;What 's the second-largest island in the world ?;Number
urn:CogComp:id:752;Who created private detective Philip Marlowe ?;Agent
urn:CogComp:id:1644;What Good Little Witch is Casper 's girlfriend ?;Agent
urn:CogComp:id:92;Which of the following was Rhodes Scholar ?;Agent
urn:CogComp:id:4193;Who designed London Bridge ?;Agent
urn:CogComp:id:3035;What are the shoe sizes of O 'Neal , Jordan , and Mutombo , the NBA players ?;Number
urn:CogComp:id:2380;What new games are available for Nintendo 64 ?;Activity
urn:CogComp:id:2569;When did they canonize the Bible ?;DateTime
urn:CogComp:id:1490;What Honeymooners actress did Television magazine name as 1953 's most promising star ?;Agent
urn:CogComp:id:2833;Who taught Matt Murdock to use his extraordinary abilities in Marvel comics ?;Agent
urn:CogComp:id:2584;What U.S. vice-president said : `` Some newspapers dispose of their garbage by printing it '' ?;Agent
urn:CogComp:id:729;What is an isthmus ?;String
urn:CogComp:id:3790;Where can I find a world atlas map online at no charge ?;Number
urn:CogComp:id:3626;How many times a year does the American Gourd Society publish The Gourd ?;Number
urn:CogComp:id:2195;In which year was the cartoon character Chilly Willy created ?;DateTime
urn:CogComp:id:1745;What is the origin of the word Ozymandias ?;String
urn:CogComp:id:2432;The film `` Jaws '' was made in what year ?;DateTime
urn:CogComp:id:3210;Who played Emperor Palpatine in Star Wars ?;Agent
urn:CogComp:id:4801;What is the name given to the Islamic counterpart of the Red Cross ?;TopicalConcept
urn:CogComp:id:1110;What novel did Ian Fleming introduce James Bond in ?;Work
urn:CogComp:id:3269;Who was the first black to be head coach of a major league pro sports team ?;Agent
urn:CogComp:id:4485;What is the name of the planet that the Ewoks live on ?;Number
urn:CogComp:id:4419;Where are zebras most likely found ?;Number
urn:CogComp:id:4108;What snack food has ridges ?;Food
urn:CogComp:id:346;What CBS soap opera was interrupted by the bulletin of John F. Kennedy 's assassination ?;Work
urn:CogComp:id:1185;What are the most common elements in seawater ?;ChemicalSubstance
urn:CogComp:id:3927;What does BMW stand for ?;String
urn:CogComp:id:1515;Who was the author of the novel `` Far From the Madding Crowd '' ?;Agent
urn:CogComp:id:4613;The Olympic Games in which year allowed Nadia Comaneci to become popular ?;DateTime
urn:CogComp:id:578;Where is Trinidad ?;Number
urn:CogComp:id:75;What country did King Wenceslas rule ?;Place
urn:CogComp:id:1429;Who was Thucydides ?;String
urn:CogComp:id:3515;Where can I get mailing lists ?;Number
urn:CogComp:id:4378;What radio , TV and movie character did Jackie Gleason and William Bendix play ?;Agent
urn:CogComp:id:4035;What does `` B.Y.O.B. '' mean ?;String
urn:CogComp:id:4890;What was the name of Randy Steven Craft 's lawyer ?;Agent
urn:CogComp:id:1846;Who runs Andy Capp 's favorite pub ?;Agent
urn:CogComp:id:131;Who earns their money the hard way ?;Agent
urn:CogComp:id:178;Name Alvin 's brothers;Agent
urn:CogComp:id:2837;What is mandibulofacial dysostosis ?;String
urn:CogComp:id:4414;What is Remembrance Day all about ?;String
urn:CogComp:id:3206;What university fired Angela Davis ?;Agent
urn:CogComp:id:2468;How much does it cost to have a tree planted by dialing , 900 , 740-TREE ?;Number
urn:CogComp:id:1842;What is a fear of pregnancy ?;Disease
urn:CogComp:id:3795;Name one of King Henry VIII 's wives .;Agent
urn:CogComp:id:2483;How much money can a person be fined for having a dog on a beach ?;Number
urn:CogComp:id:2321;Who wrote : `` Poems are made by fools like me but only God can make a tree '' ?;Agent
urn:CogComp:id:604;What arch can you see from the Place de la Concorde ?;Number
urn:CogComp:id:4121;Who is currently the most popular singer in the world ?;Agent
urn:CogComp:id:25;Name a golf course in Myrtle Beach .;Number
urn:CogComp:id:658;What 19th-century writer had a country estate on the Hudson dubbed Sunnyside ?;Agent
urn:CogComp:id:4089;What are the top 5 tallest buildings in the world ?;Number
urn:CogComp:id:3249;What Tom Wolfe book is about the Mercury astronauts ?;Work
urn:CogComp:id:2825;The trials resulting from World War II are known as what ?;Event
urn:CogComp:id:173;What dangles over the tongue from the palate ?;AnatomicalStructure
urn:CogComp:id:1611;How many disks does each player have in a four-handed game of Crokinole ?;Number
urn:CogComp:id:437;What was the first Lifesaver flavor ?;Food
urn:CogComp:id:331;Who declared : `` I am down on whores and I shan 't stop ripping them '' ?;Agent
urn:CogComp:id:3034;What doctor is synonymous with footwear and foot care ?;Agent
urn:CogComp:id:1454;What chocolate bar created by Frank Mars and his wife is often called a Milky Way with peanuts ?;Food
urn:CogComp:id:342;Who received the Will Rogers Award in 1989 ?;Agent
urn:CogComp:id:3132;Who created `` The Muppets '' ?;Agent
urn:CogComp:id:4604;What London street claims to be the world center for men 's tailoring ?;Number
urn:CogComp:id:1088;Who played the title role in I Was a Teenage Werewolf ?;Agent
urn:CogComp:id:479;How many wives did Brigham Young have ?;Number
urn:CogComp:id:727;What is Spumante ?;String
urn:CogComp:id:3707;Where is the Thomas Edison Museum ?;Number
urn:CogComp:id:976;Who was America 's first Public Enemy No. 1 ?;Agent
urn:CogComp:id:2528;How many horses are there on a polo team ?;Number
urn:CogComp:id:3085;What did Englishman John Hawkins begin selling to New World colonists in 1562 ?;Number
urn:CogComp:id:1468;What do Caroll Baker , Tammy Grimes , Debbie Reynolds , and Judy Garland all have in common ?;String
