question;questionText;type
urn:SimpleQuestions:number:58992;what is the nationality of marta villalobos;Place
urn:SimpleQuestions:number:58997;Where is b'nai yosef synagogue located;Place
urn:SimpleQuestions:number:59006;what country is henry guerlac from;Place
urn:SimpleQuestions:number:59010;Where did gottfried august homilius die;Place
urn:SimpleQuestions:number:59014;What's a constellation that includes chi aquarii;Place
urn:SimpleQuestions:number:59015;where is river and rowing museum located;Place
urn:SimpleQuestions:number:59018;what area is ���� ������������ - war ar palv released in;Place
urn:SimpleQuestions:number:59023;in what city was grant johannesen born;Place
urn:SimpleQuestions:number:59043;where was greg wood born;Place
urn:SimpleQuestions:number:59058;Which country is juha kankkunen from;Place
urn:SimpleQuestions:number:59060;Where was attachmate founded;Place
urn:SimpleQuestions:number:59073;what was the place of birth of marijana mi��kovi��;Place
urn:SimpleQuestions:number:59074;where is lyle;Place
urn:SimpleQuestions:number:59099;What body of water can be found in terengganu?;Place
urn:SimpleQuestions:number:59103;in which city was the the usual suspects filmed;Place
urn:SimpleQuestions:number:59106;The film kana�� can be found in which netflix genre?;Place
urn:SimpleQuestions:number:59109;What is the subject of charlie chan carries on?;Place
urn:SimpleQuestions:number:59115;where is elisabeth cebri��n from;Place
urn:SimpleQuestions:number:59116;which place was founded by mstar;Place
urn:SimpleQuestions:number:59118;where did ��or��e krsti�� die;Place
urn:SimpleQuestions:number:59121;which country is blake jenner from;Place
urn:SimpleQuestions:number:59124;what state is sheldon springs in;Place
urn:SimpleQuestions:number:59135;where is bangor theological seminary located at?;Place
urn:SimpleQuestions:number:59136;is yakuza weapon from japan or china;Place
urn:SimpleQuestions:number:59153;Which country is the TV program Human Giant from?;Place
urn:SimpleQuestions:number:59154;what country is song without end from;Place
urn:SimpleQuestions:number:59160;what country is czarne within;Place
urn:SimpleQuestions:number:59180;What is a location in Wyoming in the united states?;Place
urn:SimpleQuestions:number:59184;which european nation did ida noddack come from?;Place
urn:SimpleQuestions:number:59188;what airports does massachusetts port authority operate?;Place
urn:SimpleQuestions:number:59190;whats the name of a location found in central european time zone;Place
urn:SimpleQuestions:number:59194;what state is honalo located in?;Place
urn:SimpleQuestions:number:59195;what area is found in adriatic euroregion?;Place
urn:SimpleQuestions:number:59197;Which continent does 2001 get most of its influence from?;Place
urn:SimpleQuestions:number:59201;what is the origin of the artist theocracy;Place
urn:SimpleQuestions:number:59204;what is randal grichuk's place of birth;Place
urn:SimpleQuestions:number:59209;Where is the origin of the aritst daniela castillo;Place
urn:SimpleQuestions:number:59213;what building is found in foxborough?;Place
urn:SimpleQuestions:number:59228;what city did phillip coolidge pass away in;Place
urn:SimpleQuestions:number:59236;where is regurgitationmusic from;Place
urn:SimpleQuestions:number:59238;where was the last place edward c. little lived before he died;Place
urn:SimpleQuestions:number:59243;what is a town in the eastern daylight time?;Place
urn:SimpleQuestions:number:59256;What is a historic site in  gainesville, florida?;Place
urn:SimpleQuestions:number:59264;why is lee metcalf wilderness a protected site;Place
urn:SimpleQuestions:number:59270;which country was lena adelsohn liljeroth born;Place
urn:SimpleQuestions:number:59272;what country is albert c. chevalier a citizen of;Place
urn:SimpleQuestions:number:59276;in which country was cb filmed;Place
urn:SimpleQuestions:number:59279;What is a hub of the pakistan international airlines;Place
urn:SimpleQuestions:number:59280;which eastern european country is peleaga located in?;Place
urn:SimpleQuestions:number:59289;where did ciril kosma�� pass away;Place
urn:SimpleQuestions:number:59294;in which country was inside america filmed;Place
urn:SimpleQuestions:number:59297;which southern european nation is remember me? from?;Place
urn:SimpleQuestions:number:59303;Which country is massimo freccia from;Place
urn:SimpleQuestions:number:59321;what is a national park in japan;Place
urn:SimpleQuestions:number:59323;where is the hacienda village located?;Place
urn:SimpleQuestions:number:59327;which county is taylor in;Place
urn:SimpleQuestions:number:59332;what is larry roberts's nationality;Place
urn:SimpleQuestions:number:59344;which county located childress;Place
urn:SimpleQuestions:number:59354;Which city did fritz lange die in;Place
urn:SimpleQuestions:number:59362;where was escape filmed;Place
urn:SimpleQuestions:number:59364;In what country did s. manuel reachi die?;Place
urn:SimpleQuestions:number:59366;what is one of the largest city in Russia?;Place
urn:SimpleQuestions:number:59375;What is the nationality of wade morgan?;Place
urn:SimpleQuestions:number:59378;Where did Manuel Jos�� Arce die?;Place
urn:SimpleQuestions:number:59388;where is alfie boa from?;Place
urn:SimpleQuestions:number:59391;where in Kesava the indian railways base from the south central railway division?;Place
urn:SimpleQuestions:number:59393;what country was lawless range filmed in;Place
urn:SimpleQuestions:number:59404;Where was elena ralph born?;Place
urn:SimpleQuestions:number:59418;where was neal bowers born;Place
urn:SimpleQuestions:number:59423;in which italian city did vanna brosio die;Place
urn:SimpleQuestions:number:59430;what is a fantasy tv title;Place
urn:SimpleQuestions:number:59437;What is the name of a place located in hispaniola?;Place
urn:SimpleQuestions:number:59441;what country would you find usher in;Place
urn:SimpleQuestions:number:59450;where was george elokobi born?;Place
urn:SimpleQuestions:number:59464;what country gives nationality to bira;Place
urn:SimpleQuestions:number:59465;where was leann rimes born;Place
urn:SimpleQuestions:number:59488;what region released tino rossi;Place
urn:SimpleQuestions:number:59489;what villages are in kuyavian-pomeranian voivodeship;Place
urn:SimpleQuestions:number:59500;Where was vladimir atlantov born;Place
urn:SimpleQuestions:number:59501;In what region was the world of punk initially released?;Place
urn:SimpleQuestions:number:59503;which state is house representative karen mccarthy;Place
urn:SimpleQuestions:number:59516;what county is wessington springs in;Place
urn:SimpleQuestions:number:59518;which country releases lemonade;Place
urn:SimpleQuestions:number:59526;Where was jerry pinkney born;Place
urn:SimpleQuestions:number:59536;Where did john niel randle pass away?;Place
urn:SimpleQuestions:number:59542;what is the subject of the book messenger of love?;Place
urn:SimpleQuestions:number:59545;what is a tourist attraction at westport?;Place
urn:SimpleQuestions:number:59547;What is the nationality of richard ian cox?;Place
urn:SimpleQuestions:number:59552;what was theodor krancke's historical origin?;Place
urn:SimpleQuestions:number:59568;What country is peosta in;Place
urn:SimpleQuestions:number:59572;where was best of released;Place
urn:SimpleQuestions:number:59577;Where was irving fine born?;Place
urn:SimpleQuestions:number:59580;where did martin van buren publish his book;Place
urn:SimpleQuestions:number:59586;What country was alone in the dark ii filmed in;Place
urn:SimpleQuestions:number:59593;what city and state is  sonoma county found;Place
urn:SimpleQuestions:number:59600;Which American city was andrew filipowski born in;Place
urn:SimpleQuestions:number:59609;In what county is big fork;Place
urn:SimpleQuestions:number:59610;Which country did better than honour come form?;Place
urn:SimpleQuestions:number:59612;Where is michael twitty from?;Place
urn:SimpleQuestions:number:59615;where is soviet invasion of manchuria located;Place
urn:SimpleQuestions:number:59621;where did margaret stonborough-wittgenstein die;Place
urn:SimpleQuestions:number:59630;Which country can you find a desoxyn 5 tablet in;Place
urn:SimpleQuestions:number:59635;which mountain is partially in france's borders;Place
urn:SimpleQuestions:number:59642;What country made the movie the irishman;Place
urn:SimpleQuestions:number:59653;what nationality is mary lee robb;Place
urn:SimpleQuestions:number:59656;where did ellen hansell die?;Place
urn:SimpleQuestions:number:59664;what town is bishop stuart university in?;Place
urn:SimpleQuestions:number:59666;which country has lingkhim language as its spoken language;Place
urn:SimpleQuestions:number:59668;where did alfred c. gimson die;Place
urn:SimpleQuestions:number:59674;Where was aurelijus skarbalius born?;Place
urn:SimpleQuestions:number:59675;is alex north from canada or the united states;Place
urn:SimpleQuestions:number:59688;where can the manufactured drug form of pramipexole dihydrochloride 1.5 tablet be found;Place
urn:SimpleQuestions:number:59696;Where is Perleberg located?;Place
urn:SimpleQuestions:number:59700;Where was fernand cormon's place of birth?;Place
urn:SimpleQuestions:number:59705;Where was nikole lowe born;Place
urn:SimpleQuestions:number:59709;which state is one block radius from;Place
urn:SimpleQuestions:number:59715;Where did edwin beard budding die;Place
urn:SimpleQuestions:number:59727;in which country did the film the unknown take place;Place
urn:SimpleQuestions:number:59728;Which country did the film from the life of the marionettes come from;Place
urn:SimpleQuestions:number:59731;what is the nearest travel destination for queluz national palace;Place
urn:SimpleQuestions:number:59732;what country released the film  dark shadows;Place
urn:SimpleQuestions:number:59750;what was in estonia;Place
urn:SimpleQuestions:number:59755;what is the place of birth for kenpachiro satsuma;Place
urn:SimpleQuestions:number:59757;which city was bernhardt j. hurwood born;Place
urn:SimpleQuestions:number:59758;which country is straight, place and show filmed in?;Place
urn:SimpleQuestions:number:59759;what country is  argelis parra from;Place
urn:SimpleQuestions:number:59762;what is magical emi, the magic star's  country of origin;Place
urn:SimpleQuestions:number:59769;What is the origin of the artist martie maguire;Place
urn:SimpleQuestions:number:59771;what city in germany was peter hermes  born;Place
urn:SimpleQuestions:number:59784;which country is kurt held from;Place
urn:SimpleQuestions:number:59785;what are some of the subjects in m. c. higgins, the great;Place
urn:SimpleQuestions:number:59789;which country locates escola de comando e estado maior do ex��rcito;Place
urn:SimpleQuestions:number:59808;where is s��rgio lopes from;Place
urn:SimpleQuestions:number:59815;what country does belle river township belong to;Place
urn:SimpleQuestions:number:59822;which state was charles h. wacker born in;Place
urn:SimpleQuestions:number:59836;where did otto gr��nmandl die;Place
urn:SimpleQuestions:number:59841;What is the place of birth of mo cowan;Place
urn:SimpleQuestions:number:59843;What's the closest airport to beira;Place
urn:SimpleQuestions:number:59848;what is the country of origin of king arthur & the knights of justice;Place
urn:SimpleQuestions:number:59856;what are some restaurants;Place
urn:SimpleQuestions:number:59861;what city and state was vanessa norris born in;Place
urn:SimpleQuestions:number:59870;where was hermann prie�� born;Place
urn:SimpleQuestions:number:59871;what country is harry bailey from;Place
urn:SimpleQuestions:number:59874;which canadian city was gil courtemanche born in;Place
urn:SimpleQuestions:number:59875;where is raoul located;Place
urn:SimpleQuestions:number:59879;where did  alberta gay die;Place
urn:SimpleQuestions:number:59885;Where did john vi kantakouzenos die?;Place
urn:SimpleQuestions:number:59894;which body of water is west bank located next to?;Place
urn:SimpleQuestions:number:59900;what country is xus estruch from;Place
urn:SimpleQuestions:number:59902;What country is patrick minahan a citizen of?;Place
urn:SimpleQuestions:number:59904;where is scottish rite hospital for crippled children located;Place
urn:SimpleQuestions:number:59905;What county is oak brook located in;Place
urn:SimpleQuestions:number:59911;what county contains spring valley;Place
urn:SimpleQuestions:number:59912;what is wietse venema's nationality?;Place
urn:SimpleQuestions:number:59915;roberto meddi  was born in what Italian city;Place
urn:SimpleQuestions:number:59927;What mountain range is pico bol��var a part of;Place
urn:SimpleQuestions:number:59928;where did hedley churchward pass away;Place
urn:SimpleQuestions:number:59930;Which country is the film once only from;Place
urn:SimpleQuestions:number:59939;in what English city did william wells brown die;Place
urn:SimpleQuestions:number:59944;what country released passion;Place
urn:SimpleQuestions:number:59954;what was contained by laurelhurst;Place
urn:SimpleQuestions:number:59958;Where is stewart international airport located in?;Place
urn:SimpleQuestions:number:59964;Where was hang on sloopy released?;Place
urn:SimpleQuestions:number:59968;Where is symonds?;Place
urn:SimpleQuestions:number:59972;where in new york did harry h. wellington die;Place
urn:SimpleQuestions:number:59977;where did manuel tinio die;Place
urn:SimpleQuestions:number:59978;where is dag from;Place
urn:SimpleQuestions:number:59979;where in germany is john leonard clive's birthplace?;Place
urn:SimpleQuestions:number:60009;where was mountain music released;Place
urn:SimpleQuestions:number:60010;where is the seym river located;Place
urn:SimpleQuestions:number:60019;jayapura regency is apart of what province in Indonesia?;Place
urn:SimpleQuestions:number:60020;what germany city was  tony d born;Place
urn:SimpleQuestions:number:60024;Where was kirk botkin born?;Place
urn:SimpleQuestions:number:60026;Where does the oc transpo route 3 terminate;Place
urn:SimpleQuestions:number:60030;what is peggy wood's place of birth?;Place
urn:SimpleQuestions:number:60031;What's an example of a shield volcano?;Place
urn:SimpleQuestions:number:60033;What is the origin of the river taff;Place
urn:SimpleQuestions:number:60036;in which italian city is vanna brosio from;Place
urn:SimpleQuestions:number:60037;what country is the movie called patwari from;Place
urn:SimpleQuestions:number:60041;what country is clare fogerty from?;Place
urn:SimpleQuestions:number:60044;what state is john r. cummins farmhouse in;Place
urn:SimpleQuestions:number:60045;where was charles coles born;Place
urn:SimpleQuestions:number:60049;Where did george ovey die?;Place
urn:SimpleQuestions:number:60072;where is college station;Place
urn:SimpleQuestions:number:60073;What state is alger county, michigan in;Place
urn:SimpleQuestions:number:60080;what nation was jeanine pirro born;Place
urn:SimpleQuestions:number:60088;which country is mount airy in;Place
urn:SimpleQuestions:number:60090;where is west park;Place
urn:SimpleQuestions:number:60091;yelena shevchenko was born in this Russian city.;Place
urn:SimpleQuestions:number:60093;where was  paul tough born;Place
urn:SimpleQuestions:number:60103;where was selected works's released?;Place
urn:SimpleQuestions:number:60107;which city was kurt vonnegut published in;Place
urn:SimpleQuestions:number:60109;which european country is the wdbn station from;Place
urn:SimpleQuestions:number:60126;where was michael david pritchard born?;Place
urn:SimpleQuestions:number:60132;What country was return from witch mountain shot in;Place
urn:SimpleQuestions:number:60136;what neighborhood is cambria heights in?;Place
urn:SimpleQuestions:number:60145;what country is the educational archives: vol. 3: drivers ed from?;Place
urn:SimpleQuestions:number:60151;Which county is ault field located in;Place
urn:SimpleQuestions:number:60158;What netflix genre does negative happy chain saw edge fall under;Place
urn:SimpleQuestions:number:60163;where is yotam ben horin from;Place
urn:SimpleQuestions:number:60165;where did willem eduard bok pass away;Place
urn:SimpleQuestions:number:60169;where was suzuka morita born;Place
urn:SimpleQuestions:number:60173;what continent was let there be love  released;Place
urn:SimpleQuestions:number:60175;what city did alejandro ciangherotti ii pass away;Place
urn:SimpleQuestions:number:60182;Where was tsai chih chung born;Place
urn:SimpleQuestions:number:60187;which country is talbot addition in;Place
urn:SimpleQuestions:number:60198;where is the area buckhorn located;Place
urn:SimpleQuestions:number:60200;what city and state did norman schwarzkopf, jr. pass away in;Place
urn:SimpleQuestions:number:60203;what is paul kozlicek's nationality;Place
urn:SimpleQuestions:number:60211;where was cliff markle born;Place
urn:SimpleQuestions:number:60214;which indian city is siddaganga institute of technology located in?;Place
urn:SimpleQuestions:number:60225;in what country did the film speeder take place;Place
urn:SimpleQuestions:number:60226;what is the nationality of heinz rolfes;Place
urn:SimpleQuestions:number:60233;what is located in north america?;Place
urn:SimpleQuestions:number:60234;what state is glacier national park (u.s.) in?;Place
urn:SimpleQuestions:number:60249;what is taslima akhter's nationality?;Place
urn:SimpleQuestions:number:60254;where is the g.a.r. hall and museum located;Place
urn:SimpleQuestions:number:60264;where did renato speziali die;Place
urn:SimpleQuestions:number:60275;What is a structure designed by anouska hempel?;Place
urn:SimpleQuestions:number:60276;What genre is tokyo gore police under on netflix;Place
urn:SimpleQuestions:number:60284;where does otago daily times circulate;Place
urn:SimpleQuestions:number:60293;what city was marcel duchamp published in;Place
urn:SimpleQuestions:number:60296;where was gianfranco barbagallo born;Place
urn:SimpleQuestions:number:60299;Which county is vista west located in;Place
urn:SimpleQuestions:number:60305;where did thomas arnold die?;Place
urn:SimpleQuestions:number:60307;in which country was the telly filmed;Place
urn:SimpleQuestions:number:60310;what country released the world according to bush;Place
urn:SimpleQuestions:number:60311;where was jos�� ron born?;Place
urn:SimpleQuestions:number:60321;What continent is mount ontake located in;Place
urn:SimpleQuestions:number:60330;which state locates saint louis university;Place
urn:SimpleQuestions:number:60336;what county is gettysburg from?;Place
urn:SimpleQuestions:number:60337;What is the nationality of rasoul khatibi;Place
urn:SimpleQuestions:number:60338;where is akita international university located;Place
urn:SimpleQuestions:number:60344;what country does demo morselli come from;Place
urn:SimpleQuestions:number:60348;which country contains winhall?;Place
urn:SimpleQuestions:number:60368;Which country was lasse hessel born in;Place
urn:SimpleQuestions:number:60391;What is a famous attraction in dubai?;Place
urn:SimpleQuestions:number:60393;where did kenny irwin, jr. pass away;Place
urn:SimpleQuestions:number:60401;what is the place of birth of j.b. tanko?;Place
urn:SimpleQuestions:number:60403;What is can senozan's nationality?;Place
urn:SimpleQuestions:number:60411;what is andrew hill's profession;Place
urn:SimpleQuestions:number:60429;where in oregon was harrison greene born?;Place
urn:SimpleQuestions:number:60449;where did erich von neusser die?;Place
urn:SimpleQuestions:number:60450;What is the name of a county in kansas?;Place
urn:SimpleQuestions:number:60473;what cities are within italy;Place
urn:SimpleQuestions:number:60474;Where did adolf ilyin die?;Place
urn:SimpleQuestions:number:60476;what city is heidi berry from?;Place
urn:SimpleQuestions:number:60480;where was burn notice filmed;Place
urn:SimpleQuestions:number:60482;In what country is the forest corners located;Place
urn:SimpleQuestions:number:60497;what region was ruuhkatukka, volume 1 released in?;Place
urn:SimpleQuestions:number:60500;what is dosa j��nior's nationality?;Place
urn:SimpleQuestions:number:60505;where was casper gr��nn larsen born;Place
urn:SimpleQuestions:number:60507;which country was wild cats moanin' released in;Place
urn:SimpleQuestions:number:60508;where was lev vladimirsky born?;Place
urn:SimpleQuestions:number:60509;What is the name of a county located at chillum?;Place
urn:SimpleQuestions:number:60520;what building features gothic revival architecture;Place
urn:SimpleQuestions:number:60524;which county is buntingville found in;Place
urn:SimpleQuestions:number:60532;what county is east holderness in?;Place
urn:SimpleQuestions:number:60535;which town was bela bartok born;Place
urn:SimpleQuestions:number:60537;what area was emigrate released from;Place
urn:SimpleQuestions:number:60554;Which country is pav��o, minas gerais located in;Place
urn:SimpleQuestions:number:60559;which ranges are found in north america;Place
urn:SimpleQuestions:number:60567;what country released preflyte;Place
urn:SimpleQuestions:number:60578;What country was the film living dolls: the making of a child beauty queen created in;Place
urn:SimpleQuestions:number:60580;where did adelle davis pass way;Place
urn:SimpleQuestions:number:60584;where is felix halfon's birthplace;Place
urn:SimpleQuestions:number:60585;what is the namesake of leon vance;Place
urn:SimpleQuestions:number:60587;what is the closest airport to birdsville, queensland;Place
urn:SimpleQuestions:number:60588;Name a city in italy;Place
urn:SimpleQuestions:number:60592;what is the nationality of devin bronson?;Place
urn:SimpleQuestions:number:60593;where is the musician megamasso from;Place
urn:SimpleQuestions:number:60595;what nation is william henry metcalf from;Place
urn:SimpleQuestions:number:60597;where in somolia did simmon latutin die;Place
urn:SimpleQuestions:number:60602;where is the location of elizabeth park?;Place
urn:SimpleQuestions:number:60611;Where is the gods bible school and college located?;Place
urn:SimpleQuestions:number:60614;where was heinrich f��ger born;Place
urn:SimpleQuestions:number:60616;what was ladislav rychman's place of death;Place
urn:SimpleQuestions:number:60618;Where is brookville located?;Place
urn:SimpleQuestions:number:60626;what country is appignano in;Place
urn:SimpleQuestions:number:60635;What country is jasmine from;Place
urn:SimpleQuestions:number:60637;What's a mosque in cyprus;Place
urn:SimpleQuestions:number:60640;what nationality is robert conder;Place
urn:SimpleQuestions:number:60643;what nationality is marko kristal;Place
urn:SimpleQuestions:number:60650;Where is susa?;Place
urn:SimpleQuestions:number:60660;where was calvin goddard born;Place
urn:SimpleQuestions:number:60663;what is a museum located in turin;Place
urn:SimpleQuestions:number:60669;what village in hungary is in the central european time zone;Place
urn:SimpleQuestions:number:60670;What is the name of an asteroid;Place
urn:SimpleQuestions:number:60677;what city did albert ruiz die in;Place
urn:SimpleQuestions:number:60678;where is martin hollstein originally from?;Place
urn:SimpleQuestions:number:60679;what's a commune in latium;Place
urn:SimpleQuestions:number:60685;Where was michael vick born?;Place
urn:SimpleQuestions:number:60688;what region was going blank again released in;Place
urn:SimpleQuestions:number:60696;where was anatoly lebedko born?;Place
urn:SimpleQuestions:number:60697;What is an Italian province located in central european time zone?;Place
urn:SimpleQuestions:number:60699;What is a region that d.e.v.o.l.u.t.i.o.n. was released in;Place
urn:SimpleQuestions:number:60713;what is the region that destruction of the void is released in?;Place
urn:SimpleQuestions:number:60721;where is wyoming located;Place
urn:SimpleQuestions:number:60723;in which country was the album ex-sensitive released;Place
urn:SimpleQuestions:number:60724;what country is india: matri bhumi from?;Place
urn:SimpleQuestions:number:60728;which country is robert gibson from;Place
urn:SimpleQuestions:number:60737;where was cold mountain released;Place
urn:SimpleQuestions:number:60751;Where is l'autre pied located?;Place
urn:SimpleQuestions:number:60761;which eastern country is emiko itou;Place
urn:SimpleQuestions:number:60767;what is the nationality of peter craig;Place
urn:SimpleQuestions:number:60768;which country did emperor heizei rule over?;Place
urn:SimpleQuestions:number:60773;what country filmed angelas ashes;Place
urn:SimpleQuestions:number:60780;what county is lottivue in;Place
urn:SimpleQuestions:number:60785;where did thomas rowlandson die?;Place
urn:SimpleQuestions:number:60789;Where in the US is the north american central time zone used;Place
urn:SimpleQuestions:number:60790;in which state can benton be found;Place
urn:SimpleQuestions:number:60794;what country is the fly from?;Place
urn:SimpleQuestions:number:60805;What is a tourist attraction in Perth, Scotland?;Place
urn:SimpleQuestions:number:60808;what country is  mountain city in;Place
urn:SimpleQuestions:number:60811;Where did niccol�� galli die;Place
urn:SimpleQuestions:number:60816;Where is annabella located at?;Place
urn:SimpleQuestions:number:60821;Which nation filmed mogamul;Place
urn:SimpleQuestions:number:60823;what state was andrew n. todd born in;Place
urn:SimpleQuestions:number:60826;which region was girl released in;Place
urn:SimpleQuestions:number:60831;Where was adarius bowman born?;Place
urn:SimpleQuestions:number:60833;what state was big mello born in;Place
urn:SimpleQuestions:number:60841;what park is located in florida;Place
urn:SimpleQuestions:number:60863;What is the origin of the Everly bear kiedis?;Place
urn:SimpleQuestions:number:60872;where was will wilson born;Place
urn:SimpleQuestions:number:60879;which county is celeryville located in;Place
urn:SimpleQuestions:number:60881;what country does andriy konyushenko get his nationality from?;Place
urn:SimpleQuestions:number:60887;Where is marymount college, tarrytown located?;Place
urn:SimpleQuestions:number:60890;what state is wells fargo center in?;Place
urn:SimpleQuestions:number:60903;what country is ulrich van gobbel from;Place
urn:SimpleQuestions:number:60904;where was sonny werblin brought into the world;Place
urn:SimpleQuestions:number:60905;in what puerto rican town was carlos delgado born;Place
urn:SimpleQuestions:number:60909;what state contains washougal;Place
urn:SimpleQuestions:number:60921;what country aired butterfly on television first;Place
urn:SimpleQuestions:number:60926;what part of spain was esteban march born in?;Place
urn:SimpleQuestions:number:60928;where did lee frost die;Place
urn:SimpleQuestions:number:60929;where is the artist  birdmonster from;Place
urn:SimpleQuestions:number:60930;where in the world did robert bruce die;Place
urn:SimpleQuestions:number:60937;Where is caffys inlet hamlet located;Place
urn:SimpleQuestions:number:60938;which terminals does the great western main line stop at?;Place
urn:SimpleQuestions:number:60939;where was tim jerat given birth;Place
urn:SimpleQuestions:number:60942;Which U.S. state is the city Alto located in?;Place
urn:SimpleQuestions:number:60945;Where is Todd Butcher from?;Place
urn:SimpleQuestions:number:60949;what country is lunda norte province located in;Place
urn:SimpleQuestions:number:60963;where is deree college located at?;Place
urn:SimpleQuestions:number:60968;Which country is sekar ayu asmara from?;Place
urn:SimpleQuestions:number:60971;where did rachel carson pass away;Place
urn:SimpleQuestions:number:60979;which county is windham located in;Place
urn:SimpleQuestions:number:60989;where did lyman u. humphrey pass away?;Place
urn:SimpleQuestions:number:60994;Which island is the tesla science center at wardenclyffe located on;Place
urn:SimpleQuestions:number:61003;What city does interstate 40 business run through;Place
urn:SimpleQuestions:number:61011;where is eagan found;Place
urn:SimpleQuestions:number:61017;which island nation was the birthplace of ray watts?;Place
urn:SimpleQuestions:number:61023;where in florida does wtke-fm broadcasts in?;Place
urn:SimpleQuestions:number:61025;What's a place in italy;Place
urn:SimpleQuestions:number:61031;What is the topic of the written work bridges to cuba / puentes a cuba?;Place
urn:SimpleQuestions:number:61037;What is the nationality of david olliffe;Place
urn:SimpleQuestions:number:61046;Where did fakhr ad-din ar-razi die?;Place
urn:SimpleQuestions:number:61047;whats the main country that the sira language is spoken in;Place
urn:SimpleQuestions:number:61052;Which kingdom is mahendravarman a monarch in;Place
urn:SimpleQuestions:number:61054;Where in france was jennifer ayache born?;Place
urn:SimpleQuestions:number:61058;where did felix manalo die;Place
urn:SimpleQuestions:number:61059;Where did per jacobsson die;Place
urn:SimpleQuestions:number:61067;what region is hits! from;Place
urn:SimpleQuestions:number:61075;Where was Ervin Laszlo born?;Place
urn:SimpleQuestions:number:61086;what's something that's named after robert toombs;Place
urn:SimpleQuestions:number:61091;What nationality does renato m.e. sabbatini have;Place
urn:SimpleQuestions:number:61105;in what location is cheekha dar;Place
urn:SimpleQuestions:number:61107;What was the main subject of high tide at noon?;Place
urn:SimpleQuestions:number:61111;which city was patrick afif born;Place
urn:SimpleQuestions:number:61123;Which country did the film girlfriend come from;Place
urn:SimpleQuestions:number:61126;what county contains kentucky;Place
urn:SimpleQuestions:number:61130;where did the whitechapel murders take place;Place
urn:SimpleQuestions:number:61142;Where was sergio mendiz��bal birthed?;Place
urn:SimpleQuestions:number:61152;What is a tourist attraction that can be found in los angeles;Place
urn:SimpleQuestions:number:61166;where did simon philip goudsmit pass away;Place
urn:SimpleQuestions:number:61173;what country is emmanuel robl��s a citizen of;Place
urn:SimpleQuestions:number:61177;Which region was (in)organics released in;Place
urn:SimpleQuestions:number:61191;what is the nationality of  jack schwarz;Place
urn:SimpleQuestions:number:61192;what is in tresco, isles of scilly?;Place
urn:SimpleQuestions:number:61197;Where was svetlana surganova born?;Place
urn:SimpleQuestions:number:61198;Where is drug primidone 50 tablet available;Place
urn:SimpleQuestions:number:61203;what is a location in the central european time zone;Place
urn:SimpleQuestions:number:61209;Which state is hectorville located in;Place
urn:SimpleQuestions:number:61213;where did ennio de giorgi die;Place
urn:SimpleQuestions:number:61219;what was elsa albani's place of death;Place
urn:SimpleQuestions:number:61221;what country made te amo (made in chile);Place
urn:SimpleQuestions:number:61226;What country was vincent b. murphy born in?;Place
urn:SimpleQuestions:number:61230;where is barrineau crossroads located;Place
urn:SimpleQuestions:number:61249;what country created the film student seduction;Place
urn:SimpleQuestions:number:61261;What's the dosage form for selegiline 0.375 patch;Place
urn:SimpleQuestions:number:61264;what country did hellbound: book of the dead originate from;Place
urn:SimpleQuestions:number:61268;Where was alexander hamilton published;Place
urn:SimpleQuestions:number:61272;Where was lucia carroll born?;Place
urn:SimpleQuestions:number:61275;Which nation is aric dickerson from?;Place
urn:SimpleQuestions:number:61276;in what country is sanaa university;Place
urn:SimpleQuestions:number:61282;What's a township inside madison county;Place
urn:SimpleQuestions:number:61283;where was  jakub ficenec born;Place
urn:SimpleQuestions:number:61284;harry clarke  passed away where;Place
urn:SimpleQuestions:number:61286;which US city was johnny johnston born in;Place
urn:SimpleQuestions:number:61287;where did its all relative originate;Place
urn:SimpleQuestions:number:61288;whats an example of a  neoclassical architecture structure;Place
urn:SimpleQuestions:number:61290;what was mi��ko kranjec's place of death;Place
urn:SimpleQuestions:number:61297;What celestial object category is the star?;Place
urn:SimpleQuestions:number:61301;which area is contained within texas;Place
urn:SimpleQuestions:number:61307;where was joseph m. wilcots bron;Place
urn:SimpleQuestions:number:61311;where was zach lupetin born?;Place
urn:SimpleQuestions:number:61312;which county did kenneth patterson die in;Place
urn:SimpleQuestions:number:61322;what country is the organization league of women voters from;Place
urn:SimpleQuestions:number:61323;What country is the focus of the guadalupan controversies in mexico;Place
urn:SimpleQuestions:number:61331;which nationality is sandra nashaat associated with;Place
urn:SimpleQuestions:number:61341;Where did the artist streetdrumcorps originate;Place
urn:SimpleQuestions:number:61355;cesenatico is in which province?;Place
urn:SimpleQuestions:number:61357;Where does the film days of glory originate from?;Place
urn:SimpleQuestions:number:61364;what is the mouth of saranac river;Place
urn:SimpleQuestions:number:61369;which european nation does jean-fran��ois bayard belong to?;Place
urn:SimpleQuestions:number:61375;What village in the united states fall in the north american central time zone?;Place
urn:SimpleQuestions:number:61379;which country did friedrich kirchner come from;Place
urn:SimpleQuestions:number:61396;where is melford located?;Place
urn:SimpleQuestions:number:61397;what is the nationality of john mcentee bowman?;Place
urn:SimpleQuestions:number:61400;what is the nationality of chen zhongwei?;Place
urn:SimpleQuestions:number:61402;what is a disputed territory in china;Place
urn:SimpleQuestions:number:61417;what netflix genre does beautiful stranger fall under;Place
urn:SimpleQuestions:number:61429;what state is crouch located;Place
