question;questionText;type
urn:WebQuestionsTrain:id:309;what country did vasco da gama came from?;Place
urn:WebQuestionsTrain:id:310;what country did vasco da gama come from?;Place
urn:WebQuestionsTrain:id:311;what country do they speak farsi?;Place
urn:WebQuestionsTrain:id:312;what country does dubai come under?;Place
urn:WebQuestionsTrain:id:313;what country does iceland belong to?;Place
urn:WebQuestionsTrain:id:314;what country does mexico trade with?;Place
urn:WebQuestionsTrain:id:315;what country does nike operate in?;Place
urn:WebQuestionsTrain:id:316;what country does spanish come from?;Place
urn:WebQuestionsTrain:id:317;what country is joseph prince from?;Place
urn:WebQuestionsTrain:id:318;what country is located in the balkan peninsula?;Place
urn:WebQuestionsTrain:id:319;what country is russia close to?;Place
urn:WebQuestionsTrain:id:320;what country is singapore next to?;Place
urn:WebQuestionsTrain:id:321;what country is the grand bahama island in?;Place
urn:WebQuestionsTrain:id:322;what country is the iberian peninsula located in?;Place
urn:WebQuestionsTrain:id:323;what country is the mekong river located in?;Place
urn:WebQuestionsTrain:id:324;what country is the name natalie from?;Place
urn:WebQuestionsTrain:id:325;what country is the west bank located in?;Place
urn:WebQuestionsTrain:id:326;what country is vatican city in?;Place
urn:WebQuestionsTrain:id:327;what country surrounds spain?;Place
urn:WebQuestionsTrain:id:328;what country was anton van leeuwenhoek from?;Place
urn:WebQuestionsTrain:id:329;what country was dmitri mendeleev born?;Place
urn:WebQuestionsTrain:id:330;what country was george washington from?;Place
urn:WebQuestionsTrain:id:331;what country was jesus born?;Place
urn:WebQuestionsTrain:id:332;what country was juan ponce de leon from?;Place
urn:WebQuestionsTrain:id:333;what country was osama bin laden killed in?;Place
urn:WebQuestionsTrain:id:334;what country was theodor schwann born in?;Place
urn:WebQuestionsTrain:id:335;what country was vasco nunez de balboa born in?;Place
urn:WebQuestionsTrain:id:336;what country was william shakespeare born?;Place
urn:WebQuestionsTrain:id:337;what county is bradenton fl located in?;Place
urn:WebQuestionsTrain:id:338;what county is charlotte north carolina?;Place
urn:WebQuestionsTrain:id:339;what county is denver colorado in?;Place
urn:WebQuestionsTrain:id:340;what county is duluth minnesota in?;Place
urn:WebQuestionsTrain:id:341;what county is heathrow airport in?;Place
urn:WebQuestionsTrain:id:342;what county is jackson michigan in?;Place
urn:WebQuestionsTrain:id:343;what county is lancaster ca located in?;Place
urn:WebQuestionsTrain:id:344;what county is morristown tn in?;Place
urn:WebQuestionsTrain:id:345;what county is novato california in?;Place
urn:WebQuestionsTrain:id:346;what county is novato in?;Place
urn:WebQuestionsTrain:id:347;what county is plainfield il in?;Place
urn:WebQuestionsTrain:id:348;what county is plymouth ia in?;Place
urn:WebQuestionsTrain:id:349;what county is rihanna from?;Place
urn:WebQuestionsTrain:id:350;what county is sacramento located in?;Place
urn:WebQuestionsTrain:id:351;what county is tampa located in?;Place
urn:WebQuestionsTrain:id:352;what county is troy il in?;Place
urn:WebQuestionsTrain:id:353;what currency can you use in aruba?;Currency
urn:WebQuestionsTrain:id:354;what currency do i bring to cuba?;Currency
urn:WebQuestionsTrain:id:355;what currency do i need in cuba?;Currency
urn:WebQuestionsTrain:id:356;what currency do i need in egypt?;Currency
urn:WebQuestionsTrain:id:357;what currency do italy have?;Currency
urn:WebQuestionsTrain:id:358;what currency do they accept in kenya?;Currency
urn:WebQuestionsTrain:id:359;what currency do they use in qatar?;Currency
urn:WebQuestionsTrain:id:360;what currency does brazil use?;Currency
urn:WebQuestionsTrain:id:361;what currency does greece use 2012?;Currency
urn:WebQuestionsTrain:id:362;what currency does greece use?;Currency
urn:WebQuestionsTrain:id:363;what currency does jamaica accept?;Currency
urn:WebQuestionsTrain:id:364;what currency does ontario canada use?;Currency
urn:WebQuestionsTrain:id:365;what currency does senegal use?;Currency
urn:WebQuestionsTrain:id:366;what currency does south africa have?;Currency
urn:WebQuestionsTrain:id:367;what currency does thailand accept?;Currency
urn:WebQuestionsTrain:id:368;what currency does the dominican republic?;Currency
urn:WebQuestionsTrain:id:369;what currency does turkey accept?;Currency
urn:WebQuestionsTrain:id:370;what currency is best to take to dominican republic?;Currency
urn:WebQuestionsTrain:id:371;what currency is used in england 2012?;Currency
urn:WebQuestionsTrain:id:372;what currency is used in france before euro?;Currency
urn:WebQuestionsTrain:id:373;what currency is used in switzerland 2012?;Currency
urn:WebQuestionsTrain:id:374;what currency should i bring to italy?;Currency
urn:WebQuestionsTrain:id:375;what currency should i take to dubai?;Currency
urn:WebQuestionsTrain:id:376;what currency should i take to jamaica?;Currency
urn:WebQuestionsTrain:id:377;what currency should i take to mauritius?;Currency
urn:WebQuestionsTrain:id:378;what currency should you take to thailand?;Currency
urn:WebQuestionsTrain:id:379;what currency to take to side turkey?;Currency
urn:WebQuestionsTrain:id:380;what date did the earthquake in christchurch happen?;DateTime
urn:WebQuestionsTrain:id:381;what date did the san francisco giants win the world series?;Award
urn:WebQuestionsTrain:id:382;what date did we invade iraq?;DateTime
urn:WebQuestionsTrain:id:383;what date was john adams elected president?;DateTime
urn:WebQuestionsTrain:id:384;what degree did martin luther king get?;TopicalConcept
urn:WebQuestionsTrain:id:385;what dialect do most chinese speak?;Language
urn:WebQuestionsTrain:id:386;what did abraham lincoln do before he was president?;Agent
urn:WebQuestionsTrain:id:387;what did amerigo vespucci explore?;TopicalConcept
urn:WebQuestionsTrain:id:388;what did anasazi indians live in?;Place
urn:WebQuestionsTrain:id:389;what did andrew johnson die from?;Disease
urn:WebQuestionsTrain:id:390;what did anton van leeuwenhoek discover?;TopicalConcept
urn:WebQuestionsTrain:id:391;what did atticus finch do?;Agent
urn:WebQuestionsTrain:id:392;what did audrey hepburn died of?;Disease
urn:WebQuestionsTrain:id:393;what did barack obama do before he took office?;Agent
urn:WebQuestionsTrain:id:394;what did baron de montesquieu die from?;Disease
urn:WebQuestionsTrain:id:396;what did ben hall do?;Agent
urn:WebQuestionsTrain:id:397;what did bob ross die of?;Disease
urn:WebQuestionsTrain:id:398;what did captain scott die of?;Disease
urn:WebQuestionsTrain:id:402;what did coolidge believe with regards to the role of government?;TopicalConcept
urn:WebQuestionsTrain:id:403;what did copernicus invented?;TopicalConcept
urn:WebQuestionsTrain:id:404;what did corey haim act in?;Work
urn:WebQuestionsTrain:id:407;what did darwin propose as the mechanism of evolution?;TopicalConcept
urn:WebQuestionsTrain:id:408;what did doc holliday die from?;Disease
urn:WebQuestionsTrain:id:409;what did donna summers die from?;Disease
urn:WebQuestionsTrain:id:410;what did douglas engelbart invent?;TopicalConcept
urn:WebQuestionsTrain:id:411;what did duke ellington do?;Work
urn:WebQuestionsTrain:id:412;what did edward jenner do for a living?;Agent
urn:WebQuestionsTrain:id:413;what did einstein do?;TopicalConcept
urn:WebQuestionsTrain:id:414;what did einstein invent?;TopicalConcept
urn:WebQuestionsTrain:id:415;what did eli whitney invented?;TopicalConcept
urn:WebQuestionsTrain:id:416;what did emily bronte died of?;Disease
urn:WebQuestionsTrain:id:417;what did emily dickinson die of?;Disease
urn:WebQuestionsTrain:id:418;what did farrah dad do?;Activity
urn:WebQuestionsTrain:id:419;what did farrah have surgery for?;AnatomicalStructure
urn:WebQuestionsTrain:id:420;what did florence sabin do?;Agent
urn:WebQuestionsTrain:id:421;what did frankie lymon die from?;Disease
urn:WebQuestionsTrain:id:422;what did fred davis do?;Agent
urn:WebQuestionsTrain:id:423;what did fred goodwin do?;Agent
urn:WebQuestionsTrain:id:424;what did freud say about women?;String
urn:WebQuestionsTrain:id:425;what did george eastman make?;TopicalConcept
urn:WebQuestionsTrain:id:426;what did george steinbrenner do?;Agent
urn:WebQuestionsTrain:id:427;what did george v die of?;Disease
urn:WebQuestionsTrain:id:428;what did george w bush do before becoming president?;Agent
urn:WebQuestionsTrain:id:429;what did gerald ford die of?;Disease
urn:WebQuestionsTrain:id:430;what did gregor mendel conducted his experiments on?;TopicalConcept
urn:WebQuestionsTrain:id:431;what did hans oersted discovered in 1819?;TopicalConcept
urn:WebQuestionsTrain:id:432;what did harriet beecher stowe do as an abolitionist?;TopicalConcept
urn:WebQuestionsTrain:id:433;what did henry kissinger do?;Agent
urn:WebQuestionsTrain:id:434;what did hitler do bad?;Agent
urn:WebQuestionsTrain:id:435;what did hitler hate?;String
urn:WebQuestionsTrain:id:436;what did isaac newton discovered as a mathematician?;TopicalConcept
urn:WebQuestionsTrain:id:437;what did ivan pavlov invented?;TopicalConcept
urn:WebQuestionsTrain:id:438;what did jack kevorkian go to prison for?;Event
urn:WebQuestionsTrain:id:440;what did james madison wrote?;Place
urn:WebQuestionsTrain:id:441;what did jeff corwin major in?;TopicalConcept
urn:WebQuestionsTrain:id:442;what did jimmy valvano die with?;Disease
urn:WebQuestionsTrain:id:443;what did johannes kepler accomplish?;TopicalConcept
urn:WebQuestionsTrain:id:444;what did john howard study at university?;TopicalConcept
urn:WebQuestionsTrain:id:445;what did john quincy adams died of?;Disease
urn:WebQuestionsTrain:id:446;what did john williams play?;Activity
urn:WebQuestionsTrain:id:447;what did johnny crawford sing?;Work
urn:WebQuestionsTrain:id:448;what did jordyn wieber win gold for?;Activity
urn:WebQuestionsTrain:id:449;what did joseph lister do for science?;TopicalConcept
urn:WebQuestionsTrain:id:450;what did julia roberts won an oscar for?;Work
urn:WebQuestionsTrain:id:451;what did julian fellowes write?;Work
urn:WebQuestionsTrain:id:452;what did kellie martin play on?;Work
urn:WebQuestionsTrain:id:453;what did kenny everett die off?;Disease
urn:WebQuestionsTrain:id:454;what did king edward vi died from?;Disease
urn:WebQuestionsTrain:id:455;what did king george vi die of?;Disease
urn:WebQuestionsTrain:id:456;what did kourtney kardashian go to college for?;TopicalConcept
urn:WebQuestionsTrain:id:457;what did larry hagman die of?;Disease
urn:WebQuestionsTrain:id:458;what did lbj die of?;Disease
urn:WebQuestionsTrain:id:459;what did lucille ball die of?;Disease
urn:WebQuestionsTrain:id:460;what did maria theresa rule?;Agent
urn:WebQuestionsTrain:id:461;what did mary harris jones accomplish?;TopicalConcept
urn:WebQuestionsTrain:id:462;what did michael faraday accomplish?;TopicalConcept
urn:WebQuestionsTrain:id:463;what did michelle obama do?;Agent
urn:WebQuestionsTrain:id:464;what did mitch hedberg od on?;Disease
urn:WebQuestionsTrain:id:465;what did mozart do to become famous?;Work
urn:WebQuestionsTrain:id:466;what did newton discover or invent?;TopicalConcept
urn:WebQuestionsTrain:id:467;what did nick carter sister died of?;Disease
urn:WebQuestionsTrain:id:468;what did nick clegg study at university?;TopicalConcept
urn:WebQuestionsTrain:id:469;what did nintendo announce at e3 2012?;Work
urn:WebQuestionsTrain:id:470;what did nixon do when he was president?;Agent
urn:WebQuestionsTrain:id:471;what did obama study in school?;TopicalConcept
urn:WebQuestionsTrain:id:472;what did patrick swayze sing?;Work
urn:WebQuestionsTrain:id:473;what did people in the bible say about jesus?;String
urn:WebQuestionsTrain:id:474;what did randy jackson play in journey?;Work
urn:WebQuestionsTrain:id:475;what did regina hall play in?;Work
urn:WebQuestionsTrain:id:476;what did richard arkwright contribute to the industrial revolution?;TopicalConcept
urn:WebQuestionsTrain:id:477;what did roald dahl write?;Work
urn:WebQuestionsTrain:id:478;what did rob kardashian get surgery for?;Disease
urn:WebQuestionsTrain:id:479;what did robert boyle accomplish?;TopicalConcept
urn:WebQuestionsTrain:id:480;what did robert koch do?;Agent
urn:WebQuestionsTrain:id:481;what did ron howard direct?;Work
urn:WebQuestionsTrain:id:482;what did ronnie radke do?;Agent
urn:WebQuestionsTrain:id:483;what did roy rogers die of?;Disease
urn:WebQuestionsTrain:id:484;what did ryan dunn died from?;Disease
urn:WebQuestionsTrain:id:485;what did sammy davis jr die of?;Disease
urn:WebQuestionsTrain:id:486;what did samuel de champlain?;Agent
urn:WebQuestionsTrain:id:487;what did shawnee smith play in?;Work
urn:WebQuestionsTrain:id:488;what did shawnee smith star in?;Work
urn:WebQuestionsTrain:id:489;what did sir john frederick william herschel do?;Agent
urn:WebQuestionsTrain:id:491;what did st. matthew do?;Agent
urn:WebQuestionsTrain:id:492;what did susan atkins die of?;Disease
urn:WebQuestionsTrain:id:493;what did taylor swift do at the vmas 2012?;Award
urn:WebQuestionsTrain:id:494;what did the german revolution lead to?;Event
urn:WebQuestionsTrain:id:495;what did the harlem renaissance created?;Agent
urn:WebQuestionsTrain:id:496;what did the new orleans hornets used to be?;String
urn:WebQuestionsTrain:id:497;what did the ottoman empire look like?;Place
urn:WebQuestionsTrain:id:498;what did the scientist thomson discover?;TopicalConcept
urn:WebQuestionsTrain:id:499;what did theodor schwann contribute to our understanding of cells?;TopicalConcept
urn:WebQuestionsTrain:id:500;what did theodore roosevelt do that brought him to national prominence?;Agent
urn:WebQuestionsTrain:id:501;what did thomson discover with his cathode ray tube experiment?;TopicalConcept
urn:WebQuestionsTrain:id:502;what did thoreau die from?;Disease
urn:WebQuestionsTrain:id:503;what did wagner compose?;Work
urn:WebQuestionsTrain:id:504;what did whitney houston die of?;Disease
urn:WebQuestionsTrain:id:505;what did whitney houston die off?;Disease
urn:WebQuestionsTrain:id:506;what did william howe do in the revolutionary war?;Agent
urn:WebQuestionsTrain:id:507;what did william shakespeare do for a living?;Agent
urn:WebQuestionsTrain:id:508;what did writers of the harlem renaissance write about?;TopicalConcept
urn:WebQuestionsTrain:id:509;what disease did anne frank get?;Disease
urn:WebQuestionsTrain:id:510;what disease did helen keller?;Disease
urn:WebQuestionsTrain:id:511;what disease has jack osbourne got?;Disease
urn:WebQuestionsTrain:id:512;what district does john cornyn represent?;Place
urn:WebQuestionsTrain:id:513;what division did the baltimore colts play in?;Agent
urn:WebQuestionsTrain:id:514;what division is cincinnati bengals in?;Agent
urn:WebQuestionsTrain:id:515;what do barack obama do as a president?;Work
urn:WebQuestionsTrain:id:516;what do catholics call their god?;String
urn:WebQuestionsTrain:id:517;what do costa ricans speak?;Language
urn:WebQuestionsTrain:id:518;what do do in new york?;Activity
urn:WebQuestionsTrain:id:520;what do ethnic russians look like?;Agent
urn:WebQuestionsTrain:id:521;what do hungarian people speak?;Language
urn:WebQuestionsTrain:id:522;what do israeli people speak?;Language
urn:WebQuestionsTrain:id:523;what do italy people eat for breakfast?;Food
urn:WebQuestionsTrain:id:524;what do mali people speak?;Language
urn:WebQuestionsTrain:id:525;what do michelle obama do for a living?;Agent
urn:WebQuestionsTrain:id:526;what do most nigerians speak?;Language
urn:WebQuestionsTrain:id:527;what do people from guam speak?;Language
urn:WebQuestionsTrain:id:528;what do people from spain speak?;Language
urn:WebQuestionsTrain:id:529;what do people go to amsterdam for?;Activity
urn:WebQuestionsTrain:id:530;what do people in the czech republic speak?;Language
urn:WebQuestionsTrain:id:531;what do people speak in singapore?;Language
urn:WebQuestionsTrain:id:532;what do spain call their money?;String
urn:WebQuestionsTrain:id:533;what do the colors on mali's flag represent?;Colour
urn:WebQuestionsTrain:id:534;what do the islamic believe?;Agent
urn:WebQuestionsTrain:id:535;what do the symbols in the illinois flag represent?;Flag
urn:WebQuestionsTrain:id:536;what do they call football in spanish?;Activity
urn:WebQuestionsTrain:id:537;what do they speak iceland?;Language
urn:WebQuestionsTrain:id:538;what do they speak in austria?;Language
urn:WebQuestionsTrain:id:539;what do they speak in cambodia?;Language
urn:WebQuestionsTrain:id:540;what do they speak in iran?;Language
urn:WebQuestionsTrain:id:541;what do tibetan people speak?;Language
urn:WebQuestionsTrain:id:542;what do you call russian currency?;String
urn:WebQuestionsTrain:id:543;what do you say after a sneeze in german?;String
urn:WebQuestionsTrain:id:544;what do you speak in singapore?;Language
urn:WebQuestionsTrain:id:545;what do you want from me jerrod niemann lyrics meaning?;Agent
urn:WebQuestionsTrain:id:546;what does albania speak?;Language
urn:WebQuestionsTrain:id:547;what does amanda seyfried play in?;Work
urn:WebQuestionsTrain:id:548;what does andy warhol do?;Agent
urn:WebQuestionsTrain:id:549;what does australia export?;List
urn:WebQuestionsTrain:id:550;what does beth tweddle compete in?;Activity
urn:WebQuestionsTrain:id:551;what does bob dylan sing?;Work
urn:WebQuestionsTrain:id:553;what does chad michael murray play in?;Work
urn:WebQuestionsTrain:id:554;what does chilean people speak?;Language
urn:WebQuestionsTrain:id:555;what does china border?;Place
urn:WebQuestionsTrain:id:556;what does duffy sing?;Work
urn:WebQuestionsTrain:id:557;what does dustin diamond do now?;Agent
urn:WebQuestionsTrain:id:559;what does george soros own?;Agent
urn:WebQuestionsTrain:id:560;what does icelandic sound like?;Language
urn:WebQuestionsTrain:id:561;what does jackson browne sing?;Work
urn:WebQuestionsTrain:id:562;what does jamaica manufacturer?;Food
urn:WebQuestionsTrain:id:563;what does jennifer lopez do?;Agent
urn:WebQuestionsTrain:id:564;what does julian clary do?;Agent
urn:WebQuestionsTrain:id:565;what does kat dennings star in?;Work
urn:WebQuestionsTrain:id:566;what does kenya moore do for a living?;Agent
urn:WebQuestionsTrain:id:567;what does latin america consist of?;Place
urn:WebQuestionsTrain:id:568;what does mariah carey call her fans?;String
urn:WebQuestionsTrain:id:569;what does matt dallas do now?;Agent
urn:WebQuestionsTrain:id:570;what does michael jackson like to eat?;Food
urn:WebQuestionsTrain:id:571;what does michael vick do?;Agent
urn:WebQuestionsTrain:id:572;what does nazis stand for?;String
urn:WebQuestionsTrain:id:573;what does obama have a degree in?;TopicalConcept
urn:WebQuestionsTrain:id:574;what does rob kardashian do for living?;Agent
urn:WebQuestionsTrain:id:575;what does roger that mean?;String
urn:WebQuestionsTrain:id:576;what does russian people speak?;Language
urn:WebQuestionsTrain:id:577;what does sammy hagar sing?;Work
urn:WebQuestionsTrain:id:578;what does scottish people speak?;Language
urn:WebQuestionsTrain:id:579;what does shawn johnson do?;Agent
urn:WebQuestionsTrain:id:580;what does sirius black wand look like?;Place
urn:WebQuestionsTrain:id:581;what does taiwan people speak?;Language
urn:WebQuestionsTrain:id:582;what does the adriatic sea border?;Place
urn:WebQuestionsTrain:id:584;what does the dominican republic speak?;Language
urn:WebQuestionsTrain:id:585;what does the japanese call their country?;String
urn:WebQuestionsTrain:id:586;what does the letters eu stand for?;Place
urn:WebQuestionsTrain:id:587;what does the maine state flag look like?;Flag
urn:WebQuestionsTrain:id:588;what does the mayan calendar say about 2012?;String
urn:WebQuestionsTrain:id:589;what does the name austin stand for?;Agent
urn:WebQuestionsTrain:id:590;what does the name rome mean?;Agent
urn:WebQuestionsTrain:id:591;what does the philippines flag represent?;Flag
urn:WebQuestionsTrain:id:592;what does the roman empire consist of?;Place
urn:WebQuestionsTrain:id:593;what does the term prima donna mean?;Agent
urn:WebQuestionsTrain:id:594;what does time warner own?;Agent
urn:WebQuestionsTrain:id:595;what does united church of christ believe?;EthnicGroup
urn:WebQuestionsTrain:id:596;what does uvm stand for college?;Agent
urn:WebQuestionsTrain:id:597;what drug did mitch hedberg overdose on?;ChemicalSubstance
urn:WebQuestionsTrain:id:598;what drugs does charlie sheen do?;ChemicalSubstance
urn:WebQuestionsTrain:id:599;what each fold of the us flag means?;Place
urn:WebQuestionsTrain:id:600;what education does jeff corwin have?;TopicalConcept
urn:WebQuestionsTrain:id:601;what else did eli whitney invent?;TopicalConcept
urn:WebQuestionsTrain:id:602;what else is there in orlando besides disney?;Place
urn:WebQuestionsTrain:id:603;what empire did maria theresa rule?;Place
urn:WebQuestionsTrain:id:604;what episode did kate leave ncis?;Work
urn:WebQuestionsTrain:id:605;what episode does eric northman come in?;Work
urn:WebQuestionsTrain:id:606;what ethnicity are people from iran?;EthnicGroup
urn:WebQuestionsTrain:id:607;what events caused roosevelt to become more of an internationalist?;Event
urn:WebQuestionsTrain:id:608;what events does stephanie rice compete in?;Event
urn:WebQuestionsTrain:id:609;what events led to napoleon's downfall?;Event
urn:WebQuestionsTrain:id:610;what exactly did dale earnhardt die from?;Disease
urn:WebQuestionsTrain:id:611;what experiments did marie curie conduct?;TopicalConcept
urn:WebQuestionsTrain:id:612;what famous book did adam smith wrote?;Work
urn:WebQuestionsTrain:id:613;what famous book did benjamin franklin wrote?;Work
urn:WebQuestionsTrain:id:614;what famous people are from kansas city?;Agent
urn:WebQuestionsTrain:id:615;what features do islam and christianity have in common?;TopicalConcept
urn:WebQuestionsTrain:id:616;what films did charlie chaplin direct?;Work
urn:WebQuestionsTrain:id:617;what films did liam neeson star in?;Work
urn:WebQuestionsTrain:id:618;what films did michael clarke duncan star in?;Work
urn:WebQuestionsTrain:id:619;what films did patrick swayze star in?;Work
urn:WebQuestionsTrain:id:620;what films has gerard butler starred in?;Work
urn:WebQuestionsTrain:id:621;what films has kristen stewart starred in?;Work
urn:WebQuestionsTrain:id:622;what films has morgan freeman narrated?;Work
urn:WebQuestionsTrain:id:623;what films have taylor lautner been in?;Work
urn:WebQuestionsTrain:id:624;what films have taylor lautner starred in?;Work
urn:WebQuestionsTrain:id:625;what form of government do we have in the usa?;Agent
urn:WebQuestionsTrain:id:626;what form of government does afghanistan have?;TopicalConcept
urn:WebQuestionsTrain:id:627;what form of government does australia?;TopicalConcept
urn:WebQuestionsTrain:id:628;what form of government does brazil have?;TopicalConcept
urn:WebQuestionsTrain:id:629;what form of government does canada have?;TopicalConcept
urn:WebQuestionsTrain:id:630;what form of government does czech republic have?;TopicalConcept
urn:WebQuestionsTrain:id:631;what form of government does germany use?;TopicalConcept
urn:WebQuestionsTrain:id:632;what form of government does greece use?;TopicalConcept
urn:WebQuestionsTrain:id:633;what form of government does mexico?;TopicalConcept
urn:WebQuestionsTrain:id:634;what form of government does north korea?;TopicalConcept
urn:WebQuestionsTrain:id:635;what form of government exists in china?;TopicalConcept
urn:WebQuestionsTrain:id:636;what form of government is israel?;Agent
urn:WebQuestionsTrain:id:637;what form of government was practiced in sparta?;TopicalConcept
urn:WebQuestionsTrain:id:638;what four regions make up the united kingdom?;Place
urn:WebQuestionsTrain:id:639;what freeview channel is bbc three?;Work
urn:WebQuestionsTrain:id:640;what games did bungie make?;Work
urn:WebQuestionsTrain:id:641;what gauge strings john mayer?;Device
urn:WebQuestionsTrain:id:642;what george washington carver famous for?;Food
urn:WebQuestionsTrain:id:643;what god does taoism believe in?;Agent
urn:WebQuestionsTrain:id:644;what good things has angelina jolie done?;Award
urn:WebQuestionsTrain:id:645;what government did japan have?;TopicalConcept
urn:WebQuestionsTrain:id:646;what government does france have?;TopicalConcept
urn:WebQuestionsTrain:id:647;what government system does north korea have?;TopicalConcept
urn:WebQuestionsTrain:id:648;what government type is north korea?;TopicalConcept
urn:WebQuestionsTrain:id:649;what group is aubrey o'day in?;Agent
urn:WebQuestionsTrain:id:650;what groups was hitler involved in?;Agent
urn:WebQuestionsTrain:id:651;what guitar did andres segovia use?;Device
urn:WebQuestionsTrain:id:652;what guitar did clapton play?;Device
urn:WebQuestionsTrain:id:653;what guitar does duane allman play?;Device
urn:WebQuestionsTrain:id:654;what gunfight is wyatt earp most famous for?;Event
urn:WebQuestionsTrain:id:655;what happened at fukushima daiichi nuclear plant?;Event
urn:WebQuestionsTrain:id:656;what happened during william henry harrison presidency?;Event
urn:WebQuestionsTrain:id:657;what happened to adolf hitler at the end of the war?;Event
urn:WebQuestionsTrain:id:658;what happened to farrah and her baby daddy?;Event
urn:WebQuestionsTrain:id:659;what happened to harvey smith?;Event
urn:WebQuestionsTrain:id:660;what happened to madonna childhood home?;Event
urn:WebQuestionsTrain:id:661;what happened to nagasaki?;Event
urn:WebQuestionsTrain:id:662;what happened to nelson mandela after he was released from jail?;Event
urn:WebQuestionsTrain:id:663;what happened to peter parker's uncle?;Event
urn:WebQuestionsTrain:id:664;what happened to president james garfield?;Event
urn:WebQuestionsTrain:id:665;what happened to rev. robert schuller?;Event
urn:WebQuestionsTrain:id:666;what happened to sir thomas cromwell?;Event
urn:WebQuestionsTrain:id:667;what happened to the battle of shiloh?;Event
urn:WebQuestionsTrain:id:668;what happened to the people in chernobyl?;Event
urn:WebQuestionsTrain:id:669;what happened to thomas cromwell's children?;Event
urn:WebQuestionsTrain:id:670;what happened to umaga wwe?;Event
urn:WebQuestionsTrain:id:671;what happened vince mcmahon?;Event
urn:WebQuestionsTrain:id:672;what hardships did teddy roosevelt overcome?;Disease
urn:WebQuestionsTrain:id:673;what has barack obama done wrong?;TopicalConcept
urn:WebQuestionsTrain:id:674;what has lucy hale played in?;Work
urn:WebQuestionsTrain:id:675;what has mario lopez been in?;Work
urn:WebQuestionsTrain:id:676;what has sara paxton been in?;Work
urn:WebQuestionsTrain:id:677;what hemisphere south america?;Place
urn:WebQuestionsTrain:id:678;what high school did president bill clinton attend?;Agent
urn:WebQuestionsTrain:id:679;what high school did tim allen go to?;Agent
urn:WebQuestionsTrain:id:680;what highschool did tom brady go to?;Agent
urn:WebQuestionsTrain:id:681;what hotel should i stay in san francisco?;Place
urn:WebQuestionsTrain:id:682;what illness did huell howser died of?;Disease
urn:WebQuestionsTrain:id:683;what illnesses did george washington have?;Disease
urn:WebQuestionsTrain:id:684;what illnesses did george washington suffer from?;Disease
urn:WebQuestionsTrain:id:685;what important office did abraham lincoln hold?;Agent
urn:WebQuestionsTrain:id:686;what influenced jackson pollock's work?;Work
urn:WebQuestionsTrain:id:687;what influenced langston hughes to write?;Agent
urn:WebQuestionsTrain:id:688;what influenced roy lichtenstein artwork?;Work
urn:WebQuestionsTrain:id:689;what influenced vincent van gogh work?;Work
urn:WebQuestionsTrain:id:690;what influenced whitman's poetry?;Event
urn:WebQuestionsTrain:id:691;what inspired langston hughes to write poetry?;Agent
urn:WebQuestionsTrain:id:692;what inspired m.c. escher to become an artist?;Work
urn:WebQuestionsTrain:id:693;what inspired michelangelo?;Agent
urn:WebQuestionsTrain:id:694;what inspired steinbeck to write?;Work
urn:WebQuestionsTrain:id:695;what inspired van gogh work?;Work
urn:WebQuestionsTrain:id:696;what instrument did louis armstrong like to play?;Device
urn:WebQuestionsTrain:id:697;what instrument does bela fleck play?;Device
urn:WebQuestionsTrain:id:698;what instrument does fela kuti play?;Device
urn:WebQuestionsTrain:id:699;what instrument does justin bieber?;Device
urn:WebQuestionsTrain:id:700;what instrument does mike huckabee play?;Device
urn:WebQuestionsTrain:id:701;what instrument does ringo starr play?;Device
urn:WebQuestionsTrain:id:702;what instruments did vivaldi wrote concertos for?;Device
urn:WebQuestionsTrain:id:703;what instruments does john williams use?;Device
urn:WebQuestionsTrain:id:704;what instruments does katy perry play?;Device
urn:WebQuestionsTrain:id:705;what invention did henry ford invent?;TopicalConcept
urn:WebQuestionsTrain:id:706;what inventions did da vinci made?;TopicalConcept
urn:WebQuestionsTrain:id:707;what inventions did robert hooke made?;TopicalConcept
urn:WebQuestionsTrain:id:708;what is 2pm est in philippines?;DateTime
urn:WebQuestionsTrain:id:709;what is a city in belgium?;Place
urn:WebQuestionsTrain:id:710;what is a judge in the supreme court called?;String
urn:WebQuestionsTrain:id:711;what is african american literature?;Work
urn:WebQuestionsTrain:id:712;what is al in arabic names?;String
urn:WebQuestionsTrain:id:713;what is anderson cooper?;Agent
urn:WebQuestionsTrain:id:714;what is anderson silva trained in?;Activity
urn:WebQuestionsTrain:id:715;what is australian currency?;Currency
urn:WebQuestionsTrain:id:716;what is ayrton senna?;Agent
urn:WebQuestionsTrain:id:718;what is bethenny frankel husband name?;String
urn:WebQuestionsTrain:id:719;what is beyonce's daughters name?;String
urn:WebQuestionsTrain:id:720;what is brazil time zone?;DateTime
urn:WebQuestionsTrain:id:721;what is brazilian jiu jitsu?;Activity
urn:WebQuestionsTrain:id:722;what is british columbia?;Place
urn:WebQuestionsTrain:id:723;what is caesar augustus known for?;TopicalConcept
urn:WebQuestionsTrain:id:724;what is capital city of ontario?;Place
urn:WebQuestionsTrain:id:725;what is charles darwin famous for?;TopicalConcept
urn:WebQuestionsTrain:id:726;what is charlie sheen's dad's name?;String
urn:WebQuestionsTrain:id:727;what is charlotte north carolina known for?;Place
urn:WebQuestionsTrain:id:728;what is chris paul's son name?;String
