question,questionText,type
urn:LCQuAD:id:4604,Which scientist is known for anthrax and has Karl Ewald Hasse as his academic advisor ?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:1535,What is the owner of Ivanpah Solar Power Facility and the original developer of Dart?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:955,What is the military branch of John Tower ?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:4755,who is the husband of Rosie Huntington Whiteley?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:3534,Who made the singles on the famous album Aida?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:902,List all the former broadcast network of WMDN ?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:444,What team has  players  born in Dominican Republic ?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:754,"Who was the opponent of Robert Carr, 1st Earl of Somerset ?",http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:1989,Which saints were the messengers of Islam?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:684,Which educational institution of Jack Mcgregor is also the alma mater of Donn barber ?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:4342,Give me the list of people who scaled mountains in Sierra Nevada?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:110,Where was David Scherman trained ?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:1713,Who is the president when Loretta Ucelli used to work for Democratic party?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:2821,Which prime ministers were served by the governor who appointed Murray Gleeson?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:4781,Name the fictional character painted by Josh Friedman and portrayed in Terminator Genisys ?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:4699,Which veterans served at CBS?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:2169,Who attended Great Ayton university?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:3954,List down all the baseball teams whose team manager was a Catcher?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:213, Which musical band produced the subsequent work of City of New Orleans ?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:3759,What is the debut team of the football player whose college is UCLA Bruins football?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:4272,"What are some employees of Uni of California, santa cruz?",http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:1343,Which famous writer was married to Jill Krementz and had a son named Edith Vonnegut ?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:1087,who all play for of the american football players at  Quarterback position?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:4407,What team is famous for Robert Nederlander and also the debuting team of Gary Sanchez?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:4263,In which companies boards do the writers of Wikitionary belong?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:2246,Name the writer of South Park: The Stick of Truth ?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:4752,Which automobile platform provider of Chiva bus is also the parent company of the Ford Falcon Cobra ?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:3201,What team has Sam Keller and Jim McMilin played for?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:703,Who wrote the frost king?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:3341,Which company had built the rockets launched at the Cape Canaveral Air Force Station Space Launch Complex 17?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:2257,Who trained the wrestlers who are billed in Wisconsin?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:885,Which team did Bill Murphy and Jean Segura play for?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:3395,Who had headed the governmental agencies whose admin HQ was in Niederkirchnerstrasse?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:2412,"Name a military unit whose command structure is United States Department of the Navy and garrison is Arlington County, Virginia?",http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:2903,Which company developed both Dart and Go?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:294,Which officers fought in the war of Siege of Fort Recovery?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:1547,Which company builds Microsoft Azure and Microsoft Surface?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:2012,return some  players who have played in the NBA?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:425,What are some fictional characters whose voice is in the peanuts movie?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:2400,What is the common university iof vanderbilt Commodores and also the college of hubert Wiggs ?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:3796,Who is the writer with notable works like Adventures of Huckleberry Finn and The Adventures of Tom Sawyer?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:3387,Through which label has Katy B released her singles?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:913,Who first ascented a mountain of Cathedral Peak (California) ?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:983,Which associated band of the Teddy Riley is also the performer of the Before I Let You Go?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:3332,In which company is Raymond Conner at an important position?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:3632,What is the draft team of Dale Mitchell (ice hockey) ?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:2682,By whom is the broadcaster network Bounce TV founded?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:4704,Who is the scientist whose doctoral student is Erich Bagge?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:3160,"Who are the parent  of the people that  has POD as Redding, Connecticut ?",http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:780,What is the president whose lieutenants are Winston Bryant and Joe Purcell?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:2,Name some leaders of the parent organisation of the Gestapo?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:2737,Who are the people who died in a place architected by Jens Jensen,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:1776,Name the cover artist of the adventure of Tom sawyer ?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:1913,Who did Bruce Bochy play for ? ,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:3706,What is the Band whose band member is Mark Middleton?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:4127,Who was the vice president under which elizabeth alexander served?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:2108,What is the profession of William Luther Hill ?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:3753,List down the opponents of Frank Stilwell?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:2996,Who is the writer of Neverwhere (radio play) ?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:4867,Which football managers managed Middlesbrough F.C.?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:1771,Who is the writer of the Cavalcade of America and The United States Steel Hour ?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:4532,Which university is led by Jay Gogue?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:758,List the leaders of the government agencies whose jurisdiction was German-occupied Europe.,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:250,List the cast member of the movies whose producer is Mark Johnson.,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:3468,Bud Adams owns which american football team?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:3029,For which team did both Butch Metzger and Brian Horwitz debuted ? ,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:1194,For which team does hunter pence play for?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:2235,"What band was Afrika Baby Bam a part of, and often performed with Q Tip?",http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:3699,Who is the prime minister of the successor of Kingsley Wood?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:4908,WHo gave the lyrcis of Doonesbury ?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:401,Who coached the marquet golden eagels during 2013,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:4910,Who are the parents of  Charles Phelps Taft II and Robert A. Taft?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:2930,Where has the employee of Columbia Records  worked ?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:3359,Who is the founder of Pittsburgh ?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:1508,Who has had been the tenant of the stadium built by PCL construction firm?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:1240,What is the university whose campus are Indiana and Iowa?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:4125,Name the partners of the models whose one of the partner is Thom Evans ?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:4803,Who has authored books published by the Perkins school for the Blind?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:4348,Name the person whose child is Irne Joliot-Curie?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:2711,Name few companies where don berlin and michael sears have worked together?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:2791,With which musical artist is the music group which sung Mind Blowin  related to ?  ,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:4009,Who is known for are Battle of the Thames and War of 1812?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:2866,"Name the company founded by Jim Harris located in Harris County, Texas ?",http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:3629,Name a fictional character whose relative is Uncle Henry and species is Human?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:1708,Which bands are associated to David Paton?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:2315,Who is the musician of Before I let you Go ?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:609,Who developed the programming languages designed by Rob Pike?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:167,"Name the military unit whose garrison is Arlington County, Virginia and command structure is United States Department of Defense?",http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:3700,which band was Roger waters in?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:1700,What are the baseball players who played for San Francisco Giants?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:2981,Who is the person whose parent is Ptolemy XII Auletes?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:40,"What are the schools whose city is Reading, Berkshire?",http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:3217,Whose relatives are Uncle Henry (Oz) and Aunt Em?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:74,Who gave the voice for Allen Walker ?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:3909,Which companies have Kumho Asiana Group as their parent company?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:4051,Who is the office holder whose resting place is Monticello?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:2599,What fictional character s species is American Pekin duck,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:2768,Who is the president of United World College of Costa Rica ?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:4703,Who is the  distributor of Rev (drink) ?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:904,"Who are the people which were the influencer of the person, who influenced Costanzo Preve ?",http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:4441,What is the alma mater of Andrew W. Lewis ?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:4690,Spanish harlem incident and girl from the north country were originally composed by whom?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:4400,Name some relatives of the people studied in Manurewa High School?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:3695,Who are the trainersof Candice Michelle?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:2198,Which person belongs to the board of Howard Hughes Medical Institute?,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:1523,Which draft team od Dale Mitchell is also the tenant of Master Card center /,http://dbpedia.org/ontology/Agent
urn:LCQuAD:id:1200,List some things that Swedish people have become famous for?,http://dbpedia.org/ontology/AnatomicalStructure
urn:LCQuAD:id:2124,What ingredients are used in preparing the dish of Ragout fin?,http://dbpedia.org/ontology/AnatomicalStructure
urn:LCQuAD:id:4270,What is the label of Double Diamond (album) ?,http://dbpedia.org/ontology/AnatomicalStructure
urn:LCQuAD:id:915,What awards did the film director of The Haunted House win ?,http://dbpedia.org/ontology/Award
urn:LCQuAD:id:1744,which awards have been given to people who fought in the Battle of France?,http://dbpedia.org/ontology/Award
urn:LCQuAD:id:4315,What are the prizes won by the animator of The Skeleton Dance ?,http://dbpedia.org/ontology/Award
urn:LCQuAD:id:1669,What awards have been given to Screenwriters?,http://dbpedia.org/ontology/Award
urn:LCQuAD:id:2905,What awards have been given to some screenwriters?,http://dbpedia.org/ontology/Award
urn:LCQuAD:id:1815,What awards have been given to citizens of the Ottoman Empire?,http://dbpedia.org/ontology/Award
urn:LCQuAD:id:2059,What awards have the alumni of Academy of Fine Arts in Lodz achieved?,http://dbpedia.org/ontology/Award
urn:LCQuAD:id:4660,"Which awards did the creator of A Barrel of Laughs, a Vale of Tears won ?",http://dbpedia.org/ontology/Award
urn:LCQuAD:id:3873,What are the awards won by the film editor of World of Tomorrow ?,http://dbpedia.org/ontology/Award
urn:LCQuAD:id:932,List the awards given to the relatives of Gregorios Bernardakis.,http://dbpedia.org/ontology/Award
urn:LCQuAD:id:2517,List the awards given to the important people of Aardman Animations?,http://dbpedia.org/ontology/Award
urn:LCQuAD:id:1760,What are all the prizes won by the writer of A Grand Day Out?,http://dbpedia.org/ontology/Award
urn:LCQuAD:id:4824,What were the awards won by the founder of Walt Disney Records ?,http://dbpedia.org/ontology/Award
urn:LCQuAD:id:2841,What are the awards won by the producer of Puss in Boots (film)?,http://dbpedia.org/ontology/Award
urn:LCQuAD:id:1830,What award was won by executive producer of Shaun the Sheep?,http://dbpedia.org/ontology/Award
urn:LCQuAD:id:2320,What is the honorary title of the narrator of Everything Will Be OK?,http://dbpedia.org/ontology/Award
urn:LCQuAD:id:4790,What is the prize awarded to Bruce Beutler ?,http://dbpedia.org/ontology/Award
urn:LCQuAD:id:2335,What awards were given to the producer of Chicken Little?,http://dbpedia.org/ontology/Award
urn:LCQuAD:id:3239,What are the prizes awarded to the main members of DisneyToon Studios?,http://dbpedia.org/ontology/Award
urn:LCQuAD:id:579,what awards have been giving to Muhammad Yunus?,http://dbpedia.org/ontology/Award
urn:LCQuAD:id:2306,Name the awards that have been given to the writer made famous for Creature Comforts?,http://dbpedia.org/ontology/Award
urn:LCQuAD:id:265,Which awards are presented by Swedish Academy?,http://dbpedia.org/ontology/Award
urn:LCQuAD:id:3229,Name the award given in Norway and presented by Swedish Academy ?,http://dbpedia.org/ontology/Award
urn:LCQuAD:id:1556,What currencies are circulated in the countries where people speak French?,http://dbpedia.org/ontology/Currency
urn:LCQuAD:id:2851,What currencies are used in the countries which have been governed by Francois Hollande?,http://dbpedia.org/ontology/Currency
urn:LCQuAD:id:3273,What is the currency of the country of Kerguelen Islands?,http://dbpedia.org/ontology/Currency
urn:LCQuAD:id:1360,Which engine s successor s predecessor is BMW M10?,http://dbpedia.org/ontology/Device
urn:LCQuAD:id:3914,What product is made by Sony and Foxconn togather?,http://dbpedia.org/ontology/Device
urn:LCQuAD:id:2856,List all the developers of the Oddworld series?,http://dbpedia.org/ontology/Device
urn:LCQuAD:id:3865,Which appliance s CPU is Cell (microprocessor) and predecessor is PlayStation 2?,http://dbpedia.org/ontology/Device
urn:LCQuAD:id:4778,Which developer of  the Spider-Man: Edge of Time is the  successor of PlayStation 2 ?,http://dbpedia.org/ontology/Device
urn:LCQuAD:id:169,what are some devices made by asus?,http://dbpedia.org/ontology/Device
urn:LCQuAD:id:4799,Which appliance has cpu from Freescale Semiconductor and Marvell Technology Group?,http://dbpedia.org/ontology/Device
urn:LCQuAD:id:4196,What are some products manufactured by Sony? ,http://dbpedia.org/ontology/Device
urn:LCQuAD:id:1858,What is the device whose successor s CPU is by AMD?,http://dbpedia.org/ontology/Device
urn:LCQuAD:id:4200,What have some famous Christians died of?,http://dbpedia.org/ontology/Disease
urn:LCQuAD:id:831,Who is the spouse of Willian Menalaus?,http://dbpedia.org/ontology/Disease
urn:LCQuAD:id:3765,Name the cause of death of Martino Martini ?,http://dbpedia.org/ontology/Disease
urn:LCQuAD:id:2564,How did Letitia MacTavish Hargrave died ?,http://dbpedia.org/ontology/Disease
urn:LCQuAD:id:4645,What killed John Thompson Mason and Martino Martini?,http://dbpedia.org/ontology/Disease
urn:LCQuAD:id:1338,To which religion does the commander of South Thailand insurgency belong?,http://dbpedia.org/ontology/EthnicGroup
urn:LCQuAD:id:2836,What are some non fiction subjects dealt with in fantasy novels?,http://dbpedia.org/ontology/EthnicGroup
urn:LCQuAD:id:2746,What is the ideology of Palang Dharma Party ?,http://dbpedia.org/ontology/EthnicGroup
urn:LCQuAD:id:4925,Which idelogy of the Palang Dharma Party is also the  faith of Miao people ?,http://dbpedia.org/ontology/EthnicGroup
urn:LCQuAD:id:3103,What religion is followed by the commander of Defense Security Command?,http://dbpedia.org/ontology/EthnicGroup
urn:LCQuAD:id:4893,What faith do hang chuon naron and Kron Ngoy follow?,http://dbpedia.org/ontology/EthnicGroup
urn:LCQuAD:id:495,What political ideology of the Palang Dharma Party is relegion of Inthakin?,http://dbpedia.org/ontology/EthnicGroup
urn:LCQuAD:id:113,What religions do politicians in the Korean Minjoo Party follow?,http://dbpedia.org/ontology/EthnicGroup
urn:LCQuAD:id:286,Name the religious affiliation of Vagif Aliyev ?,http://dbpedia.org/ontology/EthnicGroup
urn:LCQuAD:id:1510,What is the type of Vesak ?,http://dbpedia.org/ontology/EthnicGroup
urn:LCQuAD:id:1586,Which religion s people are member of BJP?,http://dbpedia.org/ontology/EthnicGroup
urn:LCQuAD:id:3558,"People of which religion have been the members of parliament, and are from the Kalutara Electoral district?",http://dbpedia.org/ontology/EthnicGroup
urn:LCQuAD:id:1698,What kind of buildings were designed by Pyusawhti?,http://dbpedia.org/ontology/EthnicGroup
urn:LCQuAD:id:2319,What is the ideology of the Union of Cambodian Democrats which is also the ideology of Palang Dharma Party ?,http://dbpedia.org/ontology/EthnicGroup
urn:LCQuAD:id:464,"Who is the founder of Hohenau, Paraguay?",http://dbpedia.org/ontology/EthnicGroup
urn:LCQuAD:id:4573,Which religions are followed by people in England?,http://dbpedia.org/ontology/EthnicGroup
urn:LCQuAD:id:4627,Which religion followers are in the Royal Thai Army?,http://dbpedia.org/ontology/EthnicGroup
urn:LCQuAD:id:2020,Which religion did both anupong paochinda and udit raj follow?,http://dbpedia.org/ontology/EthnicGroup
urn:LCQuAD:id:607,What religion s politicians are in the Malaysian Chinese association?,http://dbpedia.org/ontology/EthnicGroup
urn:LCQuAD:id:400,The Prime minister who worked in the Khmer Issarak follows which religion?,http://dbpedia.org/ontology/EthnicGroup
urn:LCQuAD:id:181,List the religion of people in the Cambodian human rights party?,http://dbpedia.org/ontology/EthnicGroup
urn:LCQuAD:id:3489,What are all the religions that have been followed by the Sir Lankan attorneys?,http://dbpedia.org/ontology/EthnicGroup
urn:LCQuAD:id:3451,What religions are followed by economists?,http://dbpedia.org/ontology/EthnicGroup
urn:LCQuAD:id:4831,In what wars was Steve Buyer involved?,http://dbpedia.org/ontology/Event
urn:LCQuAD:id:1038,Which wars were fought by the commander whose deputy was Robert T. Herres?,http://dbpedia.org/ontology/Event
urn:LCQuAD:id:1345,Which are the races in which Martin Molony participated?,http://dbpedia.org/ontology/Event
urn:LCQuAD:id:2968,List the battles in which alumni of US Army Command and General Staff College fought?,http://dbpedia.org/ontology/Event
urn:LCQuAD:id:3414,Which military battles are associated with Israel?,http://dbpedia.org/ontology/Event
urn:LCQuAD:id:2591,In which wars did commanders born in Indochina fight?,http://dbpedia.org/ontology/Event
urn:LCQuAD:id:1006,name the races where bobby beasley took part ?,http://dbpedia.org/ontology/Event
urn:LCQuAD:id:2042,In which military conflict were Phm Vn ng and John McEwen commanders ?,http://dbpedia.org/ontology/Event
urn:LCQuAD:id:115,"What were the major actions taken by the politicians living in Gales Ferry, Connecticut?",http://dbpedia.org/ontology/Event
urn:LCQuAD:id:2359,Colin Powell was the commander of which military conflict ?,http://dbpedia.org/ontology/Event
urn:LCQuAD:id:85,In which war did Roh Tae Woo and Lee Leffingwell fight?,http://dbpedia.org/ontology/Event
urn:LCQuAD:id:4970,Name the military conflict whose commander was Colin Powell and took place in israel ?,http://dbpedia.org/ontology/Event
urn:LCQuAD:id:2071,In what battles did president Park Chung-hee participate?,http://dbpedia.org/ontology/Event
urn:LCQuAD:id:2848,In which racing championships did Bobby Beasley and Martin Molony participate?,http://dbpedia.org/ontology/Event
urn:LCQuAD:id:4411,List the ingredients of Kaszanka?,http://dbpedia.org/ontology/Food
urn:LCQuAD:id:87,What can be cooked out of things belonging to the order Sapindales?,http://dbpedia.org/ontology/Food
urn:LCQuAD:id:1310,Name some dishes made with flowering plants.,http://dbpedia.org/ontology/Food
urn:LCQuAD:id:4860,What beverages originate in Leuven?,http://dbpedia.org/ontology/Food
urn:LCQuAD:id:371,What are some cars which came before the ones on a GM B base?,http://dbpedia.org/ontology/MeanOfTransportation
urn:LCQuAD:id:1985,"What all are in the states whose anthem is Ja, vi esker dette landet?",http://dbpedia.org/ontology/MeanOfTransportation
urn:LCQuAD:id:2639,What is the occupation of the people who are born in Iowa?,http://dbpedia.org/ontology/PersonFunction
urn:LCQuAD:id:3752,What are the beverages whose origin is England?,http://dbpedia.org/ontology/Species
urn:LCQuAD:id:3338,Which species  members are there in the animal kingdom?,http://dbpedia.org/ontology/Species
urn:LCQuAD:id:1392,What are the mammals whose phylum is Chordate?,http://dbpedia.org/ontology/Species
urn:LCQuAD:id:4681,What mammals are classified into Diprotodontia ?,http://dbpedia.org/ontology/Species
urn:LCQuAD:id:1469,What are some primates?,http://dbpedia.org/ontology/Species
urn:LCQuAD:id:2245,What mammals fall into the biological family Canidae?,http://dbpedia.org/ontology/Species
urn:LCQuAD:id:1378,What belongs to the families of Buccinidae and Buccinoidea?,http://dbpedia.org/ontology/Species
urn:LCQuAD:id:3932,List  bacterias whose orde is Bacillales and division is Firmicutes?,http://dbpedia.org/ontology/Species
urn:LCQuAD:id:3924,Name the mammals which are primate and belongs to family of ape ?,http://dbpedia.org/ontology/Species
urn:LCQuAD:id:123,What are some families of mammals in the animal kingdom?,http://dbpedia.org/ontology/Species
urn:LCQuAD:id:3505,Whose families are Buccinoidea and Buccinidae?,http://dbpedia.org/ontology/Species
urn:LCQuAD:id:3678,What are some common ingredients used in Swedish dishes?,http://dbpedia.org/ontology/Species
urn:LCQuAD:id:513,What are a few molluscas whose family is Buccinidae?,http://dbpedia.org/ontology/Species
urn:LCQuAD:id:3594,Where did the music genre of Harry and the Potters originate?,http://dbpedia.org/ontology/TopicalConcept
urn:LCQuAD:id:4257,What are some characters of series produced by Ricky Grevais?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:465,List the show related to the which was followed by Doctor Who Extra?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:2351,Name the series of Doctor Who: Evacuation Earth ?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:3418,What are some short story kind of Books?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:4701,Which games publishers are located in California?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:1739,Give me some softwares which run on mac os,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:1210,List the shows whose network is run by BBC.,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:553,Name the TV show whose opening theme is Gary Portnoy and the subsequent work is Frasier?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:2195,List things developed by Autoconf ?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:1541,Which shows had their painters born in England?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:4995,What movies have been produced by the production house owned by Larry J. Franco?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:3429,Give me all tv shows which are based in boston and massachusetts?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:734,List the movies directed by Stanley Kubrick?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:4112,Which movies have their music composed by someone that signed up with RCA Records?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:2924,List the movies produced by Michael Deeley ?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:1095,What are the television shows which are in NTSC and 5.1 surround sound?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:1212,What are some games availible on nintendo s virtual console?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:1025,What is the television show whose sculptor is C. E. Webber and composed by Murray Gold?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:1041,What is the game platform of Google Cloud Connect ?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:1192,List softwares written in C++ and runs on Mac OS ?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:415,Name the sitcoms whose network s owning company is Chris-Craft Industries?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:4259,What are the television shows whose company is Playtone?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:1260,List the books whose authors are in Alcal de Henares.,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:378,What are the books written by the the person who made the Novelas ejemplares?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:4035,What was created by Larry David and Jerry Seinfeld?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:2305,List TV shows with producer as Erik Bork and company is DreamWorks Television ?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:2722,Name the TV show broadcasted by Fox and presented by Ryan Seacrest ?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:2997,"What is the musical whose music is by Jose Luis Narom,  based upon?",http://dbpedia.org/ontology/Work
urn:LCQuAD:id:4478,Which TV show s composer is Judy  Hart  Angelo and executive producer as Glen and Les Charles?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:150,Name some shows whose company is owned by the CBS Corporation?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:1305,Which things have been made by artists who died in Midhurst?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:1598,What television show are distributed by Broadcast syndication?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:4900,Which TV show s producer is Stephen E. Ambrose and company is DreamWorks Television?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:3975,Laozi authored which book?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:1862,What are the movies whose musicians s home town is Volos?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:4528,What are some magazines whose publishers are themselves Rock and Roll Hall of Fame members?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:332,Which magazine s publisher is Jann Wenner and founded by Ralph J. Gleason?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:14,What tv series can be said to be related to the sarah jane adventure and dr who confidential?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:4385,Which sitcoms are made by a company headquartered in NYC?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:1905,Some movies whose screenplay is done by american born people?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:2835,Which work is both Neil Cross and Lars Pearson both known for ?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:1157,List the shows whose company s successor is Amblin Television.,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:2388,What is the television show whose opening theme is Where Everybody Knows Your Name?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:1051,Which movies  composers have won a BAFTA for film music?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:4687,List the books by the authors buried in the Convent of the Barefoot Trinitarians?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:1837,What is the television show whose opening theme s album is Cheers?,http://dbpedia.org/ontology/Work
urn:LCQuAD:id:44,In which television shows have Steven Moffat served as an executive producer?,http://dbpedia.org/ontology/Work
