experiment,label,classLabel
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Whos a famous relative of anne spielberg?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the order of the Henry Clay and profession of the William Luther Hill?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What show  has theme music composer as Ron Grainer and at the same time  related to Class (2016 TV series)?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who has manufactured vehicles designed originally by NASA?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What ethinicity of Linda Hogan is also the state of origin of Holmes Colbert ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What are the track and field events of Jamiatu Muslim Mindanao?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"Who was on the first team in the GPs that were held at Watkins Glen, NY?",RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name the movie whose screenplay is by Akiva Goldsman and directed by Joel Schumacher ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What cities are near to Nihoa which is also known as Bird Island ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which shareholder of Naval Air facility Adak is also the operator of New Sanno Hotel ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the baseball team whose club managers debut team is Houston Astros?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which party won both the general electoin and the andhra pradesh election in 2004?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Give me someone on the board of trinity house?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which is the common past team of the Charlie Justice (American football player) and Bobby Hoppe ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name the officeholder who hasa child named Augustus and has an associate named Marcus Bibulus ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Horses grandsired by Sundridge  have won which awards?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"What is the river whose source region is North-Western Province, Zambia and river mouth is Indian Ocean?",RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Whose leaders are Willem-Alexander and Fredis Refunjol?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"Where is the headquarters of the public transit system which owns Target Field, a Metro Transit Station  ?",RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the nationality of Aishath Saffa ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Where is the king buried whose predecessor was Iyasu II?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What faiths are followed by the relatives of Meadow Soprano?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What are the bands associated with the artists of My Favorite Girl  ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,On what subjects was Brocas Brain written?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,who was the president under whom winston bryant served as a lieutenant?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,List the television shows whose networks sister names is N-tv.,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,God Defend New Zealand is the national anthem of which country?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What other awards have been given to Golden Globe winners?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which allegiance of the John Kotelawala is also the  sovereign state of the Sanath Weerakoon ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"Which political party of kumta had affiliation with Indian general election, 2004 (Andhra Pradesh) ",RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who was member of boards at Royal Society and Trinity House?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Where do the rivers starting from Zambia end?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who was the cover artist of The Adventure of Tom Sawyer also wrote mark Twain Tonight ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name the scientist whose academic advisor is Karl Ewald Hasse and supervisor is Georg Meissner?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name the institute of Alton Ochsner ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What movies have been written by authors of Monty Python ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Georg Meissner was doctoral supervisor of which scientist ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name the common home port of the Trishna (yacht) and INS Viraat (R22)?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Where do current famous NatGeo photographers live?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who is the relative of Jim Farley (businessman) ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"Where do the politicians, Blanche Bruce and John Franklin Miller work?",RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which models were featured in Playboy Playmates 1954?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What currencies have been prevalent in the country whose national anthem is La Marseillaise?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name a  river with source country as Zambia and source location as Ikelenge  District?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which fields of the Paul Demiville is also the faith of Koay Teng Hai ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name an American football player whose debuted in Chicago Bears and former team is 1998 Baltimore Ravens season?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who is the meaning of Isa  ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who is  venerated in  Judaism and Islam?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,what cities are close by LoDaisKa ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which wars were fought when the commanders involved served under PM Choi Tu Son?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,List all the schools of the rugby player whose went to school named Pietermaritzburg ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name the office of Richard Coke ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name the common editor of Easy Street (film) and Work (film)?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,River which flows into the eugene mahoney state park pass through which states?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"What nation is Hornito located in, where Jamie Bateman Cayn died too?",RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name books with publisher as Francisco de Robles and writer as Miguel de Cervantes ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who owns the schools which have a penguin as its mascot?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name the resting place of Fazlur Rahman Khan ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which arena of WPC Dynamo Moscow is death location of Tigran Petrosian >,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"Which TV show had a judge named Harry Connick, Jr. and was presented by Ryan Seacrest?",RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"Which office holder owes its allegiance to a state whose capital town is Jamestown, Virginia?",RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"Which professional fighter, who is also a politician and was elected to House of Representatives of the Philippines?",RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which venues are located at places governed by John Roberts?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the venue of San Diego Comic-Con International ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"Which kind of conventions are held in Rosemont, Illinois?",RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What city is located on the mouth of Duwamish River?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,List the comic characters created by Joe Shuster ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name the movie with narrator as Trevor Peacock and music composer  as Christophe Beck?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Where did the scientist study whose doctoral thesis was supervised by Leonard Lerman?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which fictional character portrayed in Terminator 2: Judgment Day is painted by Josh Friedman?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Where was the narrator of Spain on the Road Again born?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the sea whose cities are Gdask and Oulu?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What rivers originate from Australian Alps?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Where can one find some quick bread in the world?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who wrote the album coming right before Dead Mans Chests OST?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the series of the book which is a subsequent work of Blade Runner 2: The Edge of Human ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which predecessor of Alexander Downer was deputy to Neil Brown ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which are the predecessor of Chevrolet Caprice?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What city gave birth to Mishal Raheja and also houses New India Assurance?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which TV show whose theme is composed by someone signed up with ATO records?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,In which countries have models hanged themselves?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Where did the plays written by Robert Schenkkan take place?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Under which president did the predecessor of Simon Ferro work?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which governer of Winston Bryant is the president of Joseph Stiglitz ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who appointed both John Drayton and William Clark to their respective offices?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which operator of New Sanno Hotel is also the  governing body of the Oahu Railway and Land Company ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name  some ww1 veterans?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which team has had both Martin prochzka and garry unger as its players ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What are the awards received by spouse of Ellen Lundstrom?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What are the musical performances whose label is Celluloid Records?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the craft of the Ralph Flanders which is also the profession of  Claiborne Pell ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Through which states do the rivers flow which join in the republican river from the left?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Give me the home town of all musical artists who uses Guitar as instrument ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who all have succeeded the kings buried in Rome?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"In which fields are the graduates of Worcester College, Oxford working?",RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,List the places where the relatives of Mark Donaldson died ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,what kind of things play on WBIG FM?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name the are where South side Elevated Railroad operate and has place of birth as Arthur A. Ross ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What are some artists on the show whose opening theme is Send It On?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the citizenship of Saima Chowdhury?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What famous politician died in the Petersen House?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Where did the members of judge advocate general corps study?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name the airlines which have a hub in airport in SF?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,List the guests of On Broadway ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the religion of the ones in the Kampuchean Union of Salvation?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the official name of Colorado wine ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,who developed google videos?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which executive producer of the ultimate merger is also an important person at Trump Productions?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,List all binomial authority of the insects whose one of the  binomial authority is douard Mntries?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"Who is the military general buried in St Marys Church, Battersea?",RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"Who is the person whose home town is Fairmount, Indiana?",RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name the movies directed by Stanley Kubrick and edited by Anthony Harvey?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What are some other things developed by the company who made the remote desktop protocol?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Where was Al-Muzaffar Umar buried ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the military unit whose command structures are United States Department of the Navy and United States Department of Defense?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What automobile engines successor is BMW M40,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name the company which produces both  Boeing F/A-18 E/F Hornet nad CH-46 Chinook ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What did Steven T Masons father die from?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Whose military units are VMF-218 and VMF-155?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who develops the computation platform of Microsoft Expression Encoder ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"What is the official language of Ladonia, which is the target area of Probus Journal?",RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the district of Methodist Central Hall Westminster ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the name of the homeground of football team Panionios G.S.S.?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,List presidents of the school whose one of the president is Charles. Prince of Wales ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"Where was Ne daj se, Nina first aired ?",RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Where did the 2015 MLS All-Star Game take place?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What are some movies whose distributors are led by Kevin Tsujihara?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name the common associate band of Blayse and Teddy Riley ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Brian Moriarty designed video games written by whom?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What subsequent work of Moondog Matinee has the composer of Motorpsycho Nitemare ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What was the language of the single which came before To Know Him Is to Love Him?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,List the other nicknames of city which has one of the nickname as City of Angels ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"Where did the graduates of Memphis, Tenessee continue their education?",RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Quebec born ice hockey players have stopped playing for which teams?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who is the chancellor of Falmouth University ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What are the television shows whose company is owned by Viacom?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What other things are provided by the producer of Office 365?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who owns the company that made the Edsel Villager?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Where did the conflict take place where Louis Briere de IIsle was a commander?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"In which team was the person drafted who has studied at the Worcester college, Oxford?",RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who fought in the battle at Tupelo Mississippi?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,List the movies whose cast member were born in Scotland.,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which collaborator of Nice and Smooth wrote Same Song ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,List the  outflow of Lake Uniamsi?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,List the universities from a country where Norwegian language is officially accepted.,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,List the awards won by the film director of Chicken Run?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What territory of Sino French War was the battle of Raoul Magrin-Vernerey fought ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"Which companies makes cars assembled in Karachi, Pakistan?",RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which company founded by Fusajiro Yamauchi also provides services of Nintendo eShop ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name the incumbent of Linda Jenness ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the country with native language as Languages of Ethiopia?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the band with previous members  Kevin Jonas and Joe Jonas?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who commanded the invasion of Buwat and made Fatima bint Sad famous?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the home ground of the clubs managed by Ciao Zanardi?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Where was Girls (The Prodigy song)  recorded ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Give me some shows owned by BBC one and BBC hd?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,List the people with Scientology as their religious belief?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the Location of the Peetz Table Wind Energy Center which is also the state of Ben Nighthorse Campbell ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who was the First Driver of 1999 San Marino Grand Prix ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the alma mater of the scientist  whose PhD advisor is Jean-Claude Latombe ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"List the people residing in Wilton, Connecticut?",RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Where is the sister station of Al Arabiya 99 located?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which common prime minister did Graham Richardson and Bon McMullan serve ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Bantam Spectra is the publisher of which series?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,From which countries are the people from who are an academic authority of the Western pygmy blue species?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Where is the headquarters of Sigma TV,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,In which countries does the sea lie on whose shore is the city of Cumana?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Tirana is the largest city of which country?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the launch site of the Juno I which was also the ground of 2016 Fort Lauderdale Strikers season ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who has been married to both Penny Lancaster and Alana Stewart?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which scientist was advised by John Robert Woodyard?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name the country whose leaders deputy is Piotr Glinski?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Whose creators are Jerry Seinfeld and Larry David?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"Which ceremonial County of the East Tilbury is also the local authority of the Trinity School, Brentwood?",RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What system is both a platform where Nord runs and also distributed The beauty inside?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name the parent company of  Ford Air Transport Service ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"Who  has these major shrines  : Emmitsburg, Maryland and Shrine of St. Elizabeth Ann Bayley Seton?",RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which TV show is related to The Sarah Jane Adventures and theme music is composed by  Ron Grainer?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name all those buried in a place governed by a city council.,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What royaltiess sepulchre is Mausoleum of Augustus?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"Who is the child of John Tyler, Sr.?",RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who is the owner of  Latvian Wikipedia and Wiktionary ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the automobile platform of Chiva bus ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who are the animator of The Skeleton Dance?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name the common university of the Cardinal and Jim Wylie?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the river whose source is Cowombat  Flat and has its mouth located in Murray Mouth?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Where does the river flow into which begins in Lebrsnik?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What are some people born in NY known for?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who is the developer of the software which is produced by Claris ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which director of On deadly Ground also released Mojo Priest ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the television show whose channels parent organisation is Fox Sports?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the government type of Ancient Rome ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Where in the us military did pierre r graham and edwin f hunter work?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which publisher of Lucifers hammer is also known for Jo Garcia ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which region of Bannock is the origin od Spaghetti squash ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which sport at Polytechnic University of the Philippines Taguig is the field of Jon speelman ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Where were sverre krogh sundbo and havard vad petersson born?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,To whom was Tessa Dahl born to?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the alma mater of the scientist who is known for Rational analysis ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who is the owner of  Chelsea F.C. ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the political party of Arun Chandra Guha and Indira Gandhi?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,To which country is Svetlana Navasardyan from?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"Name the fictional character whose relatives are Huey, Dewey, and Louie and is of species American Pekin duck?",RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who is the owner of the website which has the label Seed Eight ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"In all the places with a stagecoach, where is a Peetz Table Wind Energy Center located too?",RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Where does the river begin whose left tributary is Krapanski Potok?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What are the notable commanders of the army  whose one of the notable commanders is Paul Hausser?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the common nationality of Viveka Babajee anad Ronny Vencatachellum ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which party won the elections when Y.S. Rajasekhara Reddy was in power?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who is the producer of  Framptons Camel ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name the directors of Lennon Legend: The Very Best of John Lennon (DVD) ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name the source of Raa ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which composer of Motorpsycho Nitemare has also composed The time are A-Changing ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What river is it whose source is Dowra?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What currencies are used in the country whose capital is Podgorica?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Where was  William Anthony  trained ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the municipality of Homestead Grays Bridge ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"What religion do the politicians follow, who graduated from the Yokkohama Nationaal University?",RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"What is the religion of the president who won the Mongolian legislative election, 2004 ?",RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"What is on the border of the places which fall under crook county municipality, oregon?",RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which is the university of Vanderbilt Commodores ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,In which country is Sierra del Merendin?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What musicians are signed up with colpix records?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who is the person that first ascented the Cathedral Peak and Mount Hoffmann?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"Whose relatives are Clan McDuck and Huey, Dewey, and Louie?",RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Who is the owner of the bank which owns Bloomberg Radio?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which companies were behind the renovation of McKechnie Field ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name the team manger of Middlebrough F.C season 2006-07 ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What city has the football team in which Lee Robinson debuted?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Miluk and Cayuse are still spoken in which part of the world?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which governer of Winston bryant is also the president of Carl Stokes ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"Who was the coach of marquette Golden Eagles mens basketball team-2012,13 season ?",RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which ethinicity of  Riley Reid is the state of origin of Holmes Colbert?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which american football team  has stadium as O.co Coliseum?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Which education center Sidney Catlin Partrodge attended which was also the alma mater of Lisa Brummel ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What sports can be played in Kharghars schools,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,What is the hometown of the residents of Marthas vineyards?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name the sea into which Danish Straits flows and has Kaliningrad as one of the city on the shore ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,In which city of Pittsburg Steelers was the Congress of Inductrial Organization founded ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,List the developers who has contributed to both GNOWSYS and GNU TeXmacs ?,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,List the served region of the organisations of Trade association.,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Name the mountain whose parent peak is located in Mexico.,RES
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,List the ingredient of Blodpalt ?,RES
