experiment,label,classLabel
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What are the airline hubs of Cascade Airways?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the life stance of the ethnic groups related to Micronesia ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the river whose mouth mountain is Southend-on-Sea and mouth place is Essex?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What show  has theme music composer as Ron Grainer and at the same time  related to Class (2016 TV series)?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which shareholder of Naval Air facility Adak is also the operator of New Sanno Hotel ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What other awards have been given to Golden Globe winners?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the baseball team whose club managers debut team is Houston Astros?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What cities are near to Nihoa which is also known as Bird Island ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List the television shows whose networks sister names is N-tv.,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,God Defend New Zealand is the national anthem of which country?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which allegiance of the John Kotelawala is also the  sovereign state of the Sanath Weerakoon ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"What is the river whose source region is North-Western Province, Zambia and river mouth is Indian Ocean?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"Who was on the first team in the GPs that were held at Watkins Glen, NY?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Whose leaders are Willem-Alexander and Fredis Refunjol?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Horses grandsired by Sundridge  have won which awards?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What ethinicity of Linda Hogan is also the state of origin of Holmes Colbert ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What are the track and field events of Jamiatu Muslim Mindanao?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the movie whose screenplay is by Akiva Goldsman and directed by Joel Schumacher ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What are the bands associated with the artists of My Favorite Girl  ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,On what subjects was Brocas Brain written?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the nationality of Aishath Saffa ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,who was the president under whom winston bryant served as a lieutenant?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which teams have used the stadium whose architect was Populous ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the route end of the North-South Transport Corridor and Mumbai Vadodara Expressway?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which parent organization of GetTV is also the label of next thing ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"Which political party of kumta had affiliation with Indian general election, 2004 (Andhra Pradesh) ",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who was member of boards at Royal Society and Trinity House?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Where do the rivers starting from Zambia end?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What faiths are followed by the relatives of Meadow Soprano?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"Where is the headquarters of the public transit system which owns Target Field, a Metro Transit Station  ?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Where is the king buried whose predecessor was Iyasu II?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the scientist whose academic advisor is Karl Ewald Hasse and supervisor is Georg Meissner?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Where do current famous NatGeo photographers live?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What movies have been written by authors of Monty Python ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who was the cover artist of The Adventure of Tom Sawyer also wrote mark Twain Tonight ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the common home port of the Trishna (yacht) and INS Viraat (R22)?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name books with publisher as Francisco de Robles and writer as Miguel de Cervantes ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Georg Meissner was doctoral supervisor of which scientist ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"Where do the politicians, Blanche Bruce and John Franklin Miller work?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name an American football player whose debuted in Chicago Bears and former team is 1998 Baltimore Ravens season?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What currencies have been prevalent in the country whose national anthem is La Marseillaise?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who is the relative of Jim Farley (businessman) ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which fields of the Paul Demiville is also the faith of Koay Teng Hai ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the institute of Alton Ochsner ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name a  river with source country as Zambia and source location as Ikelenge  District?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who is the meaning of Isa  ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who is  venerated in  Judaism and Islam?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,what cities are close by LoDaisKa ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which wars were fought when the commanders involved served under PM Choi Tu Son?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List all the schools of the rugby player whose went to school named Pietermaritzburg ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the office of Richard Coke ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the common editor of Easy Street (film) and Work (film)?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,River which flows into the eugene mahoney state park pass through which states?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"What nation is Hornito located in, where Jamie Bateman Cayn died too?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who owns the schools which have a penguin as its mascot?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the resting place of Fazlur Rahman Khan ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which arena of WPC Dynamo Moscow is death location of Tigran Petrosian >,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"Which TV show had a judge named Harry Connick, Jr. and was presented by Ryan Seacrest?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"Which professional fighter, who is also a politician and was elected to House of Representatives of the Philippines?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List the comic characters created by Joe Shuster ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the venue of San Diego Comic-Con International ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"Which office holder owes its allegiance to a state whose capital town is Jamestown, Virginia?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What city is located on the mouth of Duwamish River?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which governer of Winston Bryant is the president of Joseph Stiglitz ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"Which kind of conventions are held in Rosemont, Illinois?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Where did the scientist study whose doctoral thesis was supervised by Leonard Lerman?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Where can one find some quick bread in the world?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the movie with narrator as Trevor Peacock and music composer  as Christophe Beck?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What rivers originate from Australian Alps?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which venues are located at places governed by John Roberts?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the sea whose cities are Gdask and Oulu?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the series of the book which is a subsequent work of Blade Runner 2: The Edge of Human ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,In which countries have models hanged themselves?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which are the predecessor of Chevrolet Caprice?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who wrote the album coming right before Dead Mans Chests OST?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which TV show whose theme is composed by someone signed up with ATO records?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which models were featured in Playboy Playmates 1954?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What city gave birth to Mishal Raheja and also houses New India Assurance?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Under which president did the predecessor of Simon Ferro work?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name  some ww1 veterans?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Where did the plays written by Robert Schenkkan take place?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which operator of New Sanno Hotel is also the  governing body of the Oahu Railway and Land Company ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which predecessor of Alexander Downer was deputy to Neil Brown ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who appointed both John Drayton and William Clark to their respective offices?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List all binomial authority of the insects whose one of the  binomial authority is douard Mntries?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"Who is the military general buried in St Marys Church, Battersea?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"Who is the person whose home town is Fairmount, Indiana?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the movies directed by Stanley Kubrick and edited by Anthony Harvey?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What are some other things developed by the company who made the remote desktop protocol?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Where was Al-Muzaffar Umar buried ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the military unit whose command structures are United States Department of the Navy and United States Department of Defense?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which team has had both Martin prochzka and garry unger as its players ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What are the awards received by spouse of Ellen Lundstrom?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What are the musical performances whose label is Celluloid Records?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the craft of the Ralph Flanders which is also the profession of  Claiborne Pell ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Through which states do the rivers flow which join in the republican river from the left?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Give me the home town of all musical artists who uses Guitar as instrument ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who all have succeeded the kings buried in Rome?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who is the owner of  Latvian Wikipedia and Wiktionary ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name all those buried in a place governed by a city council.,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,who developed google videos?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"Who is the child of John Tyler, Sr.?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the common university of the Cardinal and Jim Wylie?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the automobile platform of Chiva bus ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What royaltiess sepulchre is Mausoleum of Augustus?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the religion of the ones in the Kampuchean Union of Salvation?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Where did the members of judge advocate general corps study?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List the guests of On Broadway ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which executive producer of the ultimate merger is also an important person at Trump Productions?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the official name of Colorado wine ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the airlines which have a hub in airport in SF?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who owns the company that made the Edsel Villager?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which collaborator of Nice and Smooth wrote Same Song ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"In which team was the person drafted who has studied at the Worcester college, Oxford?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What other things are provided by the producer of Office 365?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List the movies whose cast member were born in Scotland.,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List the other nicknames of city which has one of the nickname as City of Angels ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who fought in the battle at Tupelo Mississippi?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the company which produces both  Boeing F/A-18 E/F Hornet nad CH-46 Chinook ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the district of Methodist Central Hall Westminster ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Whose military units are VMF-218 and VMF-155?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What automobile engines successor is BMW M40,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"What is the official language of Ladonia, which is the target area of Probus Journal?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Where did the conflict take place where Louis Briere de IIsle was a commander?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who develops the computation platform of Microsoft Expression Encoder ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"In which fields are the graduates of Worcester College, Oxford working?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List the places where the relatives of Mark Donaldson died ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,what kind of things play on WBIG FM?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the are where South side Elevated Railroad operate and has place of birth as Arthur A. Ross ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What are some artists on the show whose opening theme is Send It On?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the citizenship of Saima Chowdhury?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What famous politician died in the Petersen House?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What subsequent work of Moondog Matinee has the composer of Motorpsycho Nitemare ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What was the language of the single which came before To Know Him Is to Love Him?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"Where did the graduates of Memphis, Tenessee continue their education?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Quebec born ice hockey players have stopped playing for which teams?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who is the chancellor of Falmouth University ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What are the television shows whose company is owned by Viacom?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,In which countries does the sea lie on whose shore is the city of Cumana?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Tirana is the largest city of which country?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"Which companies makes cars assembled in Karachi, Pakistan?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which company founded by Fusajiro Yamauchi also provides services of Nintendo eShop ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Where is the headquarters of Sigma TV,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which scientist was advised by John Robert Woodyard?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,From which countries are the people from who are an academic authority of the Western pygmy blue species?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List the awards won by the film director of Chicken Run?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What territory of Sino French War was the battle of Raoul Magrin-Vernerey fought ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Where was Girls (The Prodigy song)  recorded ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Give me some shows owned by BBC one and BBC hd?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List the universities from a country where Norwegian language is officially accepted.,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the incumbent of Linda Jenness ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List the  outflow of Lake Uniamsi?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which common prime minister did Graham Richardson and Bon McMullan serve ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which is the common past team of the Charlie Justice (American football player) and Bobby Hoppe ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Bantam Spectra is the publisher of which series?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Where is the sister station of Al Arabiya 99 located?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which party won both the general electoin and the andhra pradesh election in 2004?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Give me someone on the board of trinity house?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the officeholder who hasa child named Augustus and has an associate named Marcus Bibulus ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who has been married to both Penny Lancaster and Alana Stewart?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the alma mater of the scientist  whose PhD advisor is Jean-Claude Latombe ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the launch site of the Juno I which was also the ground of 2016 Fort Lauderdale Strikers season ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the Location of the Peetz Table Wind Energy Center which is also the state of Ben Nighthorse Campbell ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who was the First Driver of 1999 San Marino Grand Prix ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"List the people residing in Wilton, Connecticut?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which region of Bannock is the origin od Spaghetti squash ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Where in the us military did pierre r graham and edwin f hunter work?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the parent company of  Ford Air Transport Service ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"Who  has these major shrines  : Emmitsburg, Maryland and Shrine of St. Elizabeth Ann Bayley Seton?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,To whom was Tessa Dahl born to?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which sport at Polytechnic University of the Philippines Taguig is the field of Jon speelman ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which publisher of Lucifers hammer is also known for Jo Garcia ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"Which ceremonial County of the East Tilbury is also the local authority of the Trinity School, Brentwood?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What system is both a platform where Nord runs and also distributed The beauty inside?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who are the animator of The Skeleton Dance?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Whose creators are Jerry Seinfeld and Larry David?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which TV show is related to The Sarah Jane Adventures and theme music is composed by  Ron Grainer?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the country whose leaders deputy is Piotr Glinski?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who commanded the invasion of Buwat and made Fatima bint Sad famous?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the home ground of the clubs managed by Ciao Zanardi?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which director of On deadly Ground also released Mojo Priest ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the television show whose channels parent organisation is Fox Sports?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the band with previous members  Kevin Jonas and Joe Jonas?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List the people with Scientology as their religious belief?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the country with native language as Languages of Ethiopia?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What are some people born in NY known for?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who is the developer of the software which is produced by Claris ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Where were sverre krogh sundbo and havard vad petersson born?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Where does the river flow into which begins in Lebrsnik?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the government type of Ancient Rome ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the river whose source is Cowombat  Flat and has its mouth located in Murray Mouth?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,To which country is Svetlana Navasardyan from?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the alma mater of the scientist who is known for Rational analysis ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the directors of Lennon Legend: The Very Best of John Lennon (DVD) ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the political party of Arun Chandra Guha and Indira Gandhi?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"In all the places with a stagecoach, where is a Peetz Table Wind Energy Center located too?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"Name the fictional character whose relatives are Huey, Dewey, and Louie and is of species American Pekin duck?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who is the owner of  Chelsea F.C. ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which party won the elections when Y.S. Rajasekhara Reddy was in power?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Where does the river begin whose left tributary is Krapanski Potok?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Whose mayors are affiliated with Christen-Democratisch en Vlaams?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the common nationality of Viveka Babajee anad Ronny Vencatachellum ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the source of Raa ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who is the producer of  Framptons Camel ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What are the notable commanders of the army  whose one of the notable commanders is Paul Hausser?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Where was  William Anthony  trained ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which composer of Motorpsycho Nitemare has also composed The time are A-Changing ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who is the person that first ascented the Cathedral Peak and Mount Hoffmann?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What currencies are used in the country whose capital is Podgorica?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"What is the religion of the president who won the Mongolian legislative election, 2004 ?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the municipality of Homestead Grays Bridge ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What river is it whose source is Dowra?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,In which country is Sierra del Merendin?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"What is on the border of the places which fall under crook county municipality, oregon?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who is the owner of the website which has the label Seed Eight ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"Whose relatives are Clan McDuck and Huey, Dewey, and Louie?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What musicians are signed up with colpix records?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which is the university of Vanderbilt Commodores ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What city has the football team in which Lee Robinson debuted?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who is the owner of the bank which owns Bloomberg Radio?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the sea into which Danish Straits flows and has Kaliningrad as one of the city on the shore ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the team manger of Middlebrough F.C season 2006-07 ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"Who was the coach of marquette Golden Eagles mens basketball team-2012,13 season ?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Miluk and Cayuse are still spoken in which part of the world?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which companies were behind the renovation of McKechnie Field ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What sports can be played in Kharghars schools,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which ethinicity of  Riley Reid is the state of origin of Holmes Colbert?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the team which is owned by Dafenham wind turbines and stood first in 1967 mexican Grand Prix ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which education center Sidney Catlin Partrodge attended which was also the alma mater of Lisa Brummel ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,In which city of Pittsburg Steelers was the Congress of Inductrial Organization founded ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the hometown of the residents of Marthas vineyards?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which american football team  has stadium as O.co Coliseum?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List the ingredient of Blodpalt ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List the developers who has contributed to both GNOWSYS and GNU TeXmacs ?,RES
